node_name,MCC,DMNC,MNC,Degree,EPC,BottleNeck,EcCentricity,Closeness,Radiality,Betweenness,Stress,ClusteringCoefficient
9606.ENSP00000357283,16.0,0.37893,4.0,12.0,34.124,1.0,0.25,217.08333,4.44338,966.73007,13786.0,0.09091,
9606.ENSP00000295899,9.223372036854777E13,1.24323,24.0,24.0,78.475,1.0,0.2,198.08333,4.09981,0.0,0.0,1.0,
9606.ENSP00000306614,2.702527027203E12,0.97699,18.0,19.0,59.714,2.0,0.2,192.0,4.0096,1399.47403,17358.0,0.77778,
9606.ENSP00000313007,46853.0,0.42905,17.0,18.0,48.446,1.0,0.25,205.75,4.26296,949.82293,12976.0,0.34641,
9606.ENSP00000442318,9.223372036854777E13,1.06409,31.0,32.0,48.897,1.0,0.2,208.88333,4.21497,1922.01411,11854.0,0.73589,
9606.ENSP00000357288,9.223372036854777E13,1.32545,30.0,30.0,81.609,1.0,0.2,201.51667,4.12476,1.15286,42.0,0.98851,
9606.ENSP00000400717,9.9632333078E10,0.54417,28.0,28.0,65.484,1.0,0.2,211.53333,4.27447,1256.34134,20626.0,0.41534,
9606.ENSP00000420306,9.223372036854777E13,1.03975,27.0,30.0,78.447,2.0,0.2,217.88333,4.3666,2777.09952,31562.0,0.65057,
9606.ENSP00000374280,10085.0,0.66826,9.0,12.0,24.002,6.0,0.2,195.46667,4.14395,3383.34491,35940.0,0.43939,
9606.ENSP00000376445,10104.0,0.51222,12.0,12.0,22.794,2.0,0.2,190.86667,4.08829,386.05579,7458.0,0.5303,
9606.ENSP00000312397,9.223372036854777E13,1.22351,28.0,28.0,43.249,1.0,0.2,192.88333,4.01919,336.39257,3602.0,0.93386,
9606.ENSP00000496396,9.223372036854777E13,0.91485,33.0,33.0,105.41,1.0,0.2,222.88333,4.40883,393.83659,15272.0,0.66098,
9606.ENSP00000326432,252.0,0.34051,15.0,15.0,43.033,1.0,0.2,204.35,4.24376,1089.57577,18742.0,0.32381,
9606.ENSP00000366886,9.223372036854777E13,1.29416,27.0,28.0,38.884,3.0,0.2,190.25,3.97505,844.66681,5288.0,0.92857,
9606.ENSP00000246071,9.223372036854777E13,0.99087,33.0,33.0,86.188,1.0,0.2,202.36667,4.14971,177.99252,7430.0,0.71591,
9606.ENSP00000363255,9.340535232E10,0.93906,17.0,17.0,40.7,1.0,0.2,184.75,3.86948,58.21901,1242.0,0.85294,
9606.ENSP00000363377,4.0,0.30779,2.0,4.0,9.162,1.0,0.25,180.41667,3.96545,125.73597,1392.0,0.16667,
9606.ENSP00000301178,869.0,0.39487,16.0,17.0,41.954,2.0,0.2,210.65,4.32438,718.51726,9848.0,0.32353,
9606.ENSP00000317714,9.223372036854777E13,1.24408,29.0,30.0,85.609,1.0,0.2,202.7,4.13436,496.59369,3454.0,0.87586,
9606.ENSP00000418379,7.0,0.46346,3.0,4.0,3.234,2.0,0.16667,141.75,3.10173,420.94559,2978.0,0.5,
9606.ENSP00000421985,9.223372036854777E13,1.2777,26.0,27.0,75.96,1.0,0.2,204.38333,4.19386,219.31288,2728.0,0.92593,
9606.ENSP00000465765,10081.0,0.78725,8.0,9.0,11.029,1.0,0.2,169.81667,3.71401,431.36973,1324.0,0.75,
9606.ENSP00000376436,893.0,0.45814,11.0,12.0,25.332,1.0,0.2,200.11667,4.20921,266.47035,2944.0,0.40909,
9606.ENSP00000260247,9.223372036854777E13,1.2443,28.0,28.0,38.027,1.0,0.2,190.26667,3.97697,24.11707,446.0,0.94974,
9606.ENSP00000376317,8.3691159552E13,1.10921,18.0,18.0,42.672,1.0,0.2,188.28333,3.97121,0.45332,10.0,0.98693,
9606.ENSP00000303437,9.223372036854777E13,1.25714,29.0,29.0,89.776,1.0,0.16667,196.68333,4.03263,7.01743,98.0,0.94828,
9606.ENSP00000385021,841.0,0.69516,7.0,8.0,7.473,1.0,0.2,170.1,3.71593,418.32562,3456.0,0.67857,
9606.ENSP00000339881,9.223372036854777E13,1.32545,30.0,31.0,81.012,1.0,0.2,205.35,4.16507,313.62447,2526.0,0.92473,
9606.ENSP00000350425,9.223372036854777E13,1.13306,29.0,29.0,71.258,1.0,0.2,208.35,4.21689,165.53513,4510.0,0.85468,
9606.ENSP00000313391,9.223372036854777E13,0.8638,40.0,41.0,112.573,1.0,0.2,234.68333,4.52207,1343.59527,25650.0,0.55732,
9606.ENSP00000480821,9.223372036854777E13,1.2777,26.0,26.0,67.681,1.0,0.2,193.2,4.01344,0.0,0.0,1.0,
9606.ENSP00000386229,8.7178291254E10,0.80144,17.0,17.0,41.297,1.0,0.16667,175.38333,3.72745,34.1684,606.0,0.72794,
9606.ENSP00000304891,9.223372036854777E13,1.32545,30.0,31.0,80.375,1.0,0.2,203.18333,4.14395,221.06286,1098.0,0.92473,
9606.ENSP00000250448,54.0,0.40246,7.0,9.0,22.711,1.0,0.25,198.33333,4.23608,288.55515,3230.0,0.33333,
9606.ENSP00000273668,10080.0,0.78725,8.0,8.0,5.37,1.0,0.2,159.71667,3.5547,0.36571,4.0,0.96429,
9606.ENSP00000302476,6.0,0.30779,2.0,6.0,13.771,1.0,0.2,180.65,3.94626,196.54895,2902.0,0.13333,
9606.ENSP00000295755,32.0,0.31026,9.0,11.0,38.866,1.0,0.2,203.03333,4.20921,277.37884,4262.0,0.23636,
9606.ENSP00000297814,9.223372036854777E13,1.00449,24.0,25.0,57.721,1.0,0.2,198.28333,4.09021,647.53752,8224.0,0.74333,
9606.ENSP00000316779,9.223372036854777E13,0.78442,40.0,43.0,96.035,2.0,0.2,226.78333,4.39923,3859.59716,46928.0,0.45958,
9606.ENSP00000273666,9.223372036854777E13,1.31016,28.0,28.0,82.982,1.0,0.16667,196.18333,4.03071,0.0,0.0,1.0,
9606.ENSP00000423917,9.223372036854777E13,1.19514,26.0,26.0,75.807,1.0,0.2,190.78333,3.92514,4.99486,138.0,0.93538,
9606.ENSP00000005340,9.223372036854777E13,0.64886,41.0,41.0,103.695,1.0,0.25,243.83333,4.64491,3780.19292,56890.0,0.43659,
9606.ENSP00000227667,9.223372036854777E13,0.91443,34.0,34.0,78.813,1.0,0.2,216.6,4.3167,816.22436,15354.0,0.65419,
9606.ENSP00000376306,265.0,0.62199,7.0,8.0,22.454,1.0,0.2,185.9,4.0,187.97472,1356.0,0.60714,
9606.ENSP00000498476,60.0,0.1763,18.0,18.0,41.264,3.0,0.2,212.98333,4.35701,2679.44404,23336.0,0.15686,
9606.ENSP00000258042,6.276836966404801E13,1.0319,19.0,19.0,44.961,1.0,0.2,190.85,3.99232,163.79071,6284.0,0.90058,
9606.ENSP00000282382,6.0,0.46346,3.0,3.0,4.997,1.0,0.2,149.88333,3.37236,0.0,0.0,1.0,
9606.ENSP00000263864,9.223372036854777E13,0.7618,62.0,63.0,125.982,2.0,0.2,249.93333,4.61036,4230.63518,79224.0,0.43472,
9606.ENSP00000475344,9.223372036854777E13,0.94162,35.0,35.0,91.565,1.0,0.2,211.45,4.22649,455.74586,15812.0,0.66723,
9606.ENSP00000301272,3.05124020208E12,1.07211,19.0,27.0,72.777,1.0,0.2,205.31667,4.21113,2678.1413,45440.0,0.53276,
9606.ENSP00000303452,6.27683736618E13,0.92439,22.0,22.0,53.766,1.0,0.2,185.63333,3.86372,69.95212,3430.0,0.76623,
9606.ENSP00000215793,9.223372036854777E13,0.89985,36.0,36.0,88.722,1.0,0.25,205.75,4.18234,297.57707,10224.0,0.63175,
9606.ENSP00000367835,2.6327923776E13,1.04973,22.0,22.0,66.243,1.0,0.2,183.5,3.87716,20.82516,804.0,0.87013,
9606.ENSP00000440005,9.223372036854777E13,0.45169,44.0,44.0,100.271,5.0,0.2,235.46667,4.52591,5075.80172,78538.0,0.29704,
9606.ENSP00000486361,9.223372036854777E13,1.14379,28.0,28.0,67.399,1.0,0.2,195.71667,4.03839,178.21022,1262.0,0.87302,
9606.ENSP00000263932,11618.0,0.53079,15.0,15.0,36.741,1.0,0.2,190.53333,4.0096,266.37319,4564.0,0.50476,
9606.ENSP00000263934,9.223372036854777E13,1.14374,22.0,24.0,57.472,1.0,0.2,200.83333,4.15547,734.01502,9942.0,0.79348,
9606.ENSP00000249647,9.223372036854777E13,0.74906,44.0,44.0,103.693,1.0,0.2,220.9,4.31862,2243.73461,26182.0,0.4926,
9606.ENSP00000497271,12178.0,0.52948,16.0,18.0,33.375,2.0,0.2,205.53333,4.26679,1223.5951,12532.0,0.38562,
9606.ENSP00000360076,9.223372036854777E13,1.14939,29.0,29.0,96.692,1.0,0.2,221.3,4.40883,97.63065,4632.0,0.867,
9606.ENSP00000387654,9.223372036854777E13,1.2777,26.0,26.0,64.116,1.0,0.2,193.2,4.01344,0.0,0.0,1.0,
9606.ENSP00000478892,6.227020826E9,0.91215,14.0,16.0,39.535,1.0,0.2,186.45,3.93858,790.21336,9804.0,0.68333,
9606.ENSP00000418563,4.3165755723678E13,0.91891,24.0,24.0,76.452,1.0,0.25,196.66667,4.11132,142.76989,3040.0,0.73913,
9606.ENSP00000358294,10248.0,0.69834,10.0,10.0,26.036,1.0,0.2,184.88333,3.9904,32.49405,666.0,0.77778,
9606.ENSP00000348010,1.438441804803E13,1.01691,23.0,23.0,67.804,1.0,0.2,183.83333,3.86564,39.80109,1338.0,0.83004,
9606.ENSP00000340526,6.276836966412E13,1.0319,19.0,19.0,43.842,1.0,0.2,174.15,3.66219,52.31852,812.0,0.90058,
9606.ENSP00000376889,48.0,0.58344,5.0,5.0,2.73,1.0,0.16667,141.4,3.10173,21.22562,158.0,0.9,
9606.ENSP00000262713,33.0,0.42794,6.0,7.0,11.744,1.0,0.2,182.36667,3.98081,230.46375,2756.0,0.42857,
9606.ENSP00000399403,9.223372036854777E13,1.14374,22.0,23.0,53.032,1.0,0.16667,189.51667,3.92514,460.22678,4548.0,0.86561,
9606.ENSP00000391800,9.223372036854777E13,0.94399,35.0,35.0,88.222,1.0,0.2,213.08333,4.2572,537.86,18694.0,0.66891,
9606.ENSP00000362131,14.0,0.33284,6.0,6.0,2.261,1.0,0.2,143.91667,3.16315,107.84007,836.0,0.46667,
9606.ENSP00000335074,6.276838092362E13,0.5811,35.0,37.0,81.081,1.0,0.2,216.53333,4.26679,2161.42382,34194.0,0.36937,
9606.ENSP00000479606,9.223372036854777E13,0.63657,51.0,52.0,122.12,4.0,0.2,255.98333,4.74088,6936.78744,118862.0,0.38386,
9606.ENSP00000478763,5958.0,0.50357,20.0,20.0,47.058,1.0,0.2,204.7,4.22457,209.67128,4010.0,0.43158,
9606.ENSP00000266085,29.0,0.56839,4.0,9.0,18.296,1.0,0.2,177.31667,3.82534,259.89873,2708.0,0.22222,
9606.ENSP00000386458,8.7627159245742E13,0.96236,25.0,25.0,76.787,1.0,0.2,193.6,4.03839,79.9574,1906.0,0.76333,
9606.ENSP00000498246,125.0,0.52304,6.0,9.0,20.118,1.0,0.2,192.38333,4.12668,239.71596,2434.0,0.30556,
9606.ENSP00000395294,20162.0,0.7466,11.0,13.0,28.579,1.0,0.2,187.78333,3.98848,1822.97549,18640.0,0.5641,
9606.ENSP00000418572,9.223372036854777E13,0.77436,62.0,62.0,130.273,3.0,0.2,246.85,4.57582,3289.94943,70592.0,0.45637,
9606.ENSP00000295321,5090.0,0.45368,12.0,12.0,25.066,1.0,0.2,182.45,3.91363,540.48718,4204.0,0.4697,
9606.ENSP00000466775,9.223372036854777E13,1.04495,30.0,30.0,69.83,1.0,0.2,206.81667,4.19962,454.77847,6242.0,0.77931,
9606.ENSP00000289081,846.0,0.43896,10.0,10.0,9.88,1.0,0.2,179.61667,3.8906,724.79416,6436.0,0.48889,
9606.ENSP00000313199,1.492347E7,0.57088,21.0,21.0,58.14,2.0,0.2,193.55,4.03647,830.27244,10630.0,0.48095,
9606.ENSP00000353731,223.0,0.31572,17.0,18.0,52.093,1.0,0.2,211.85,4.32821,686.80515,9964.0,0.2549,
9606.ENSP00000315011,2.0922790251046E13,0.73121,23.0,23.0,59.166,1.0,0.2,206.16667,4.22841,786.78709,26084.0,0.59684,
9606.ENSP00000339328,75.0,0.46652,8.0,9.0,25.314,1.0,0.2,199.08333,4.20729,235.25176,2626.0,0.44444,
9606.ENSP00000411822,2.28407122944E13,1.06829,21.0,21.0,65.783,1.0,0.2,187.73333,3.96161,22.1698,1032.0,0.9,
9606.ENSP00000330875,841.0,0.69516,7.0,8.0,8.595,1.0,0.2,170.06667,3.71785,165.83651,2446.0,0.67857,
9606.ENSP00000285968,9.223372036854777E13,1.07639,34.0,34.0,91.374,1.0,0.2,208.26667,4.20154,176.71235,5958.0,0.77005,
9606.ENSP00000054668,6.276836966412E13,1.0319,19.0,19.0,46.882,1.0,0.2,174.15,3.66219,52.31852,812.0,0.90058,
9606.ENSP00000498382,9.223372036854777E13,1.32545,30.0,30.0,82.025,1.0,0.2,201.51667,4.12476,1.15286,42.0,0.98851,
9606.ENSP00000360183,9.223372036854777E13,1.25388,29.0,29.0,89.762,1.0,0.16667,200.86667,4.11132,79.045,2106.0,0.94581,
9606.ENSP00000498260,26.0,0.42794,6.0,6.0,21.234,1.0,0.2,188.75,4.08253,65.75974,1268.0,0.6,
9606.ENSP00000337383,21782.0,0.42605,18.0,20.0,41.82,1.0,0.25,219.83333,4.44914,1902.41924,23304.0,0.30526,
9606.ENSP00000262741,8.3691159565319E13,0.54816,34.0,35.0,66.682,1.0,0.2,226.15,4.44338,2384.45116,30740.0,0.36975,
9606.ENSP00000315130,9.223372036854777E13,0.80489,36.0,39.0,80.364,1.0,0.2,230.01667,4.47025,3973.27435,34512.0,0.48043,
9606.ENSP00000456974,9.223372036854777E13,1.26098,27.0,27.0,74.922,1.0,0.2,191.2,3.92706,1.31713,50.0,0.97436,
9606.ENSP00000211287,16.0,0.28529,6.0,10.0,18.812,1.0,0.2,190.33333,4.07869,346.45737,3060.0,0.13333,
9606.ENSP00000005260,8.3691239385601E13,1.08551,19.0,20.0,49.26,1.0,0.2,201.55,4.13628,547.40964,2492.0,0.85263,
9606.ENSP00000364898,120087.0,0.48653,29.0,30.0,65.929,1.0,0.25,219.33333,4.39539,1087.94388,18280.0,0.34253,
9606.ENSP00000267082,4.79364512E8,0.66382,17.0,19.0,33.049,1.0,0.2,192.33333,4.0499,430.69428,4470.0,0.47953,
9606.ENSP00000388723,9.223372036854777E13,1.29416,27.0,27.0,39.585,1.0,0.2,189.08333,3.96353,0.0,0.0,1.0,
9606.ENSP00000347188,9.223372036854777E13,1.29416,27.0,28.0,39.31,1.0,0.2,190.83333,3.98273,211.92096,996.0,0.92857,
9606.ENSP00000387875,9.223372036854777E13,0.87752,27.0,27.0,69.22,1.0,0.2,198.23333,4.07678,363.10167,11262.0,0.67806,
9606.ENSP00000362110,9.223372036854777E13,0.85589,38.0,38.0,91.074,1.0,0.2,207.53333,4.19386,403.76188,12426.0,0.59033,
9606.ENSP00000384364,9.223372036854777E13,0.64931,50.0,50.0,100.426,1.0,0.25,226.75,4.39923,2659.44764,55216.0,0.4098,
9606.ENSP00000422626,2.3631591155793E13,0.86991,25.0,29.0,73.014,2.0,0.2,211.15,4.28983,1717.63654,26864.0,0.51724,
9606.ENSP00000417378,9.223372036854777E13,1.2565,31.0,35.0,87.32,2.0,0.2,214.2,4.28791,1565.37978,11102.0,0.72437,
9606.ENSP00000326261,9.223372036854777E13,0.82781,50.0,50.0,107.885,1.0,0.2,224.98333,4.37428,1426.11477,24754.0,0.52245,
9606.ENSP00000465356,9.223372036854777E13,1.17152,28.0,28.0,70.284,2.0,0.2,200.11667,4.09789,195.07158,3622.0,0.89418,
9606.ENSP00000326381,30.0,0.22058,11.0,11.0,25.06,1.0,0.2,194.38333,4.11516,413.15696,4630.0,0.23636,
9606.ENSP00000417138,9.223372036854777E13,1.2777,26.0,26.0,65.762,1.0,0.2,193.2,4.01344,0.0,0.0,1.0,
9606.ENSP00000480971,9.223372036854777E13,1.15592,29.0,29.0,80.168,1.0,0.2,209.2,4.22649,853.31461,9944.0,0.87192,
9606.ENSP00000406490,6.0,0.2842,4.0,4.0,4.513,1.0,0.2,164.2,3.66987,85.09969,686.0,0.5,
9606.ENSP00000282588,4.79001621E8,0.55828,18.0,19.0,37.131,1.0,0.2,203.23333,4.21689,537.42943,6736.0,0.44444,
9606.ENSP00000314157,9.223372036854777E13,1.31016,28.0,30.0,87.133,1.0,0.2,202.63333,4.12284,747.10769,8462.0,0.86897,
9606.ENSP00000411831,9.223372036854777E13,1.07018,23.0,24.0,55.769,1.0,0.16667,194.36667,4.01344,413.58263,4320.0,0.80072,
9606.ENSP00000320821,9.223372036854777E13,1.06533,23.0,23.0,54.88,1.0,0.2,200.43333,4.1286,523.55649,9158.0,0.86957,
9606.ENSP00000262850,9.223372036854777E13,1.14553,33.0,33.0,83.45,1.0,0.25,210.25,4.23417,462.72797,6416.0,0.82765,
9606.ENSP00000367910,846.0,0.6123,8.0,8.0,7.808,1.0,0.2,169.53333,3.70825,266.8996,3074.0,0.75,
9606.ENSP00000365851,233.0,0.25179,20.0,21.0,32.593,5.0,0.25,211.25,4.33973,2092.10522,18662.0,0.19524,
9606.ENSP00000416293,30.0,0.22058,11.0,15.0,42.164,1.0,0.2,221.11667,4.47793,2244.20865,22800.0,0.12381,
9606.ENSP00000271331,6.276837365568E13,1.07211,19.0,19.0,47.371,1.0,0.2,172.48333,3.62956,2.31886,58.0,0.93567,
9606.ENSP00000205948,9.223372036854777E13,0.97227,32.0,32.0,77.729,1.0,0.2,214.33333,4.29367,680.21287,11052.0,0.70968,
9606.ENSP00000362108,49.0,0.24879,12.0,15.0,44.818,1.0,0.2,208.28333,4.29367,520.37718,8000.0,0.1619,
9606.ENSP00000307853,768.0,0.29615,16.0,18.0,17.007,2.0,0.2,198.2,4.14395,4390.11561,39082.0,0.21569,
9606.ENSP00000363318,4806144.0,0.6264,20.0,20.0,45.099,1.0,0.2,203.86667,4.22649,187.87645,3882.0,0.53684,
9606.ENSP00000248553,19.0,0.32413,5.0,13.0,22.802,1.0,0.2,200.1,4.23225,855.55877,9952.0,0.11538,
