node_name,MCC,DMNC,MNC,Degree,EPC,BottleNeck,EcCentricity,Closeness,Radiality,Betweenness,Stress,ClusteringCoefficient
9606.ENSP00000362160,30.0,0.42794,6.0,6.0,14.96,1.0,0.16667,85.55,4.10098,116.72575,924.0,0.6,
9606.ENSP00000499786,37.0,0.33413,9.0,12.0,55.978,2.0,0.2,113.53333,5.00651,1726.72043,10092.0,0.22727,
9606.ENSP00000498577,362889.0,0.57076,12.0,15.0,72.561,8.0,0.2,117.58333,5.09772,1947.33196,10864.0,0.38095,
9606.ENSP00000384048,2.0,0.0,1.0,2.0,3.32,1.0,0.14286,71.09286,3.44951,60.36096,296.0,0.0,
9606.ENSP00000303686,12.0,0.38896,5.0,5.0,30.636,1.0,0.2,96.28333,4.55375,9.82518,210.0,0.6,
9606.ENSP00000366757,362882.0,0.85919,9.0,11.0,65.525,2.0,0.2,111.61667,4.99023,681.93441,4792.0,0.65455,
9606.ENSP00000349320,9.223372036854777E13,1.19514,26.0,26.0,110.947,1.0,0.16667,109.08333,4.65798,128.12322,1592.0,0.93538,
9606.ENSP00000286063,6.26694264E9,0.92434,16.0,16.0,82.618,1.0,0.16667,104.55,4.67752,317.13887,6482.0,0.85833,
9606.ENSP00000346173,726.0,0.52483,8.0,8.0,22.07,1.0,0.16667,87.71667,4.12052,106.66589,672.0,0.64286,
9606.ENSP00000273541,4.0,0.30779,2.0,4.0,8.376,1.0,0.16667,76.41667,3.62541,61.94319,332.0,0.16667,
9606.ENSP00000381693,9.0,0.37893,4.0,5.0,33.799,3.0,0.2,101.03333,4.74919,293.03368,2020.0,0.4,
9606.ENSP00000300291,80.0,0.40573,9.0,11.0,39.744,7.0,0.16667,106.25,4.82085,1484.60601,7694.0,0.32727,
9606.ENSP00000220592,75.0,0.30543,11.0,18.0,82.464,12.0,0.2,130.3,5.40391,5559.75455,37210.0,0.13072,
9606.ENSP00000311405,6.22703112E9,0.67553,20.0,20.0,89.153,1.0,0.16667,108.9,4.76221,713.64432,14304.0,0.57895,
9606.ENSP00000325919,8.7178291204E10,0.8346,16.0,16.0,96.398,1.0,0.2,112.03333,4.9316,459.27924,3402.0,0.775,
9606.ENSP00000414906,120.0,0.64826,5.0,5.0,9.174,1.0,0.14286,78.49286,3.78502,0.0,0.0,1.0,
9606.ENSP00000434359,33.0,0.42794,6.0,7.0,25.786,1.0,0.14286,88.77857,4.18241,224.2883,1504.0,0.42857,
9606.ENSP00000408910,122.0,0.64826,5.0,7.0,15.978,1.0,0.16667,88.15,4.22801,417.21906,2116.0,0.52381,
9606.ENSP00000473172,8.7178291205E10,1.02476,14.0,19.0,95.073,4.0,0.2,115.75,4.99349,1689.37508,10224.0,0.53801,
9606.ENSP00000345405,25.0,0.56839,4.0,5.0,32.339,2.0,0.2,98.43333,4.64169,257.13524,1454.0,0.6,
9606.ENSP00000351646,8.7178699451E10,0.81538,18.0,19.0,102.246,1.0,0.2,122.88333,5.18241,1394.18215,8322.0,0.64912,
9606.ENSP00000302913,9.223372036854777E13,1.10097,17.0,19.0,107.424,3.0,0.2,116.5,5.0228,684.63678,3228.0,0.79532,
9606.ENSP00000320346,720.0,0.71324,6.0,6.0,16.269,1.0,0.16667,86.45,4.16612,0.0,0.0,1.0,
9606.ENSP00000410309,6.2669376E9,0.97144,15.0,15.0,79.904,1.0,0.14286,94.30952,4.2443,39.39868,1858.0,0.92381,
9606.ENSP00000367038,362882.0,0.85919,9.0,11.0,57.909,3.0,0.2,106.8,4.84365,556.49165,2976.0,0.65455,
9606.ENSP00000496168,362884.0,0.85919,9.0,12.0,59.061,1.0,0.2,111.51667,5.0,789.55089,5488.0,0.57576,
9606.ENSP00000439250,1.307674368E12,1.05156,15.0,15.0,91.987,1.0,0.16667,105.53333,4.73941,0.0,0.0,1.0,
9606.ENSP00000495631,362893.0,0.5237,13.0,16.0,74.226,3.0,0.2,119.93333,5.13681,2112.06538,11182.0,0.35,
9606.ENSP00000378056,6.26694264E9,0.92434,16.0,16.0,82.718,2.0,0.16667,104.55,4.67752,317.13887,6482.0,0.85833,
9606.ENSP00000354360,120.0,0.64826,5.0,5.0,5.85,1.0,0.14286,71.98095,3.38111,0.0,0.0,1.0,
9606.ENSP00000443631,49.0,0.36588,7.0,19.0,70.926,12.0,0.2,117.41667,5.01629,3382.30313,24642.0,0.09357,
9606.ENSP00000372191,12.0,0.47366,4.0,4.0,13.759,1.0,0.16667,84.75,4.14332,28.98002,388.0,0.83333,
9606.ENSP00000300060,9.0,0.25931,5.0,6.0,33.962,2.0,0.16667,103.3,4.73941,552.0714,3094.0,0.26667,
9606.ENSP00000379025,1.30767440832E12,1.00511,16.0,16.0,93.365,1.0,0.2,112.08333,4.94788,92.68485,1686.0,0.93333,
9606.ENSP00000360525,8.0,0.2842,4.0,6.0,17.276,3.0,0.16667,96.95,4.53746,1537.12192,7138.0,0.2,
9606.ENSP00000356421,9.0,0.37893,4.0,5.0,43.033,1.0,0.2,99.25,4.60586,75.50738,730.0,0.4,
9606.ENSP00000356545,9.223372036854777E13,1.26073,25.0,25.0,108.877,1.0,0.16667,105.46667,4.54723,0.0,0.0,1.0,
9606.ENSP00000339787,729.0,0.62199,7.0,10.0,36.64,3.0,0.2,108.16667,4.83062,1549.69427,9036.0,0.4,
9606.ENSP00000483552,13.0,0.32413,5.0,8.0,54.27,2.0,0.2,106.46667,4.81107,383.30774,2216.0,0.17857,
9606.ENSP00000337128,7.0,0.2842,4.0,5.0,33.763,1.0,0.2,99.03333,4.63518,67.57495,614.0,0.3,
9606.ENSP00000359532,7.0,0.2842,4.0,5.0,33.716,1.0,0.2,97.86667,4.59935,81.9743,672.0,0.3,
9606.ENSP00000358727,3.0,0.30779,2.0,3.0,17.548,2.0,0.16667,89.25,4.27362,122.62869,716.0,0.33333,
9606.ENSP00000400365,121.0,0.64826,5.0,6.0,12.853,5.0,0.16667,80.65,3.80456,910.95822,4618.0,0.66667,
9606.ENSP00000347834,1.307674408321E12,1.00511,16.0,17.0,95.569,1.0,0.2,113.58333,4.97068,335.14001,2750.0,0.82353,
9606.ENSP00000215659,2.0,0.0,1.0,2.0,7.498,1.0,0.16667,81.8,4.01954,37.36023,94.0,0.0,
9606.ENSP00000271308,83.0,0.18087,21.0,24.0,79.085,12.0,0.2,128.2,5.30619,6927.36688,35852.0,0.11594,
9606.ENSP00000367705,3.9916927E7,0.77916,13.0,14.0,69.636,1.0,0.2,109.1,4.85668,971.8658,5300.0,0.67033,
9606.ENSP00000468969,8.71782912E10,1.02476,14.0,14.0,92.941,1.0,0.2,106.68333,4.8013,0.0,0.0,1.0,
9606.ENSP00000379011,12.0,0.47366,4.0,4.0,12.722,1.0,0.16667,82.28333,3.95114,12.19436,110.0,0.83333,
9606.ENSP00000296782,19.0,0.2927,7.0,8.0,53.667,1.0,0.2,114.73333,5.08795,1073.16507,4864.0,0.28571,
9606.ENSP00000356793,5.0,0.30779,2.0,5.0,34.903,1.0,0.2,99.96667,4.66775,221.52276,2680.0,0.1,
9606.ENSP00000005284,9.223372036854777E13,1.26073,25.0,25.0,109.761,1.0,0.16667,105.46667,4.54723,0.0,0.0,1.0,
9606.ENSP00000359643,92.0,0.5854,7.0,9.0,46.783,2.0,0.2,104.35,4.74919,458.31432,3362.0,0.44444,
9606.ENSP00000320924,362885.0,0.64479,11.0,12.0,71.082,1.0,0.2,114.83333,5.01629,635.24845,2996.0,0.57576,
9606.ENSP00000314499,9.223372036854777E13,0.9609,21.0,23.0,109.504,3.0,0.2,122.48333,5.13681,1353.47955,7290.0,0.67194,
9606.ENSP00000390394,362881.0,0.85919,9.0,10.0,56.829,2.0,0.2,107.48333,4.84691,698.42033,2268.0,0.8,
9606.ENSP00000434614,3.9916923E7,0.76639,13.0,14.0,69.103,5.0,0.2,107.51667,4.78502,628.32401,3746.0,0.65934,
9606.ENSP00000156109,2.0,0.30779,2.0,2.0,4.065,1.0,0.14286,74.75952,3.62215,0.0,0.0,1.0,
9606.ENSP00000499465,3.9916801E7,0.93324,11.0,12.0,71.563,1.0,0.16667,98.38333,4.47883,1102.7808,5588.0,0.83333,
9606.ENSP00000454468,9.223372036854777E13,1.26073,25.0,25.0,110.544,1.0,0.16667,105.46667,4.54723,0.0,0.0,1.0,
9606.ENSP00000499459,2.0,0.30779,2.0,2.0,2.285,1.0,0.14286,64.45476,2.97068,0.0,0.0,1.0,
9606.ENSP00000233630,3.9957246E7,0.76576,14.0,14.0,70.725,1.0,0.2,107.38333,4.81107,492.48592,3548.0,0.74725,
9606.ENSP00000389600,5.0,0.30898,3.0,4.0,17.375,1.0,0.2,92.91667,4.43322,145.20904,1318.0,0.33333,
9606.ENSP00000366604,151.0,0.47886,10.0,11.0,41.948,3.0,0.16667,104.96667,4.7557,1098.57016,5740.0,0.43636,
9606.ENSP00000336712,7.0,0.30779,2.0,7.0,44.245,2.0,0.2,110.15,4.9544,944.36791,4658.0,0.04762,
9606.ENSP00000360985,1.307674368002E12,1.05156,15.0,17.0,94.286,1.0,0.2,117.23333,5.08143,1531.99276,8720.0,0.77206,
9606.ENSP00000355237,362880.0,0.85919,9.0,9.0,56.943,1.0,0.2,105.98333,4.81433,0.0,0.0,1.0,
9606.ENSP00000377840,9.223372036854777E13,1.19514,26.0,26.0,109.759,1.0,0.16667,109.08333,4.65798,128.12322,1592.0,0.93538,
9606.ENSP00000464030,12.0,0.32413,5.0,7.0,27.753,2.0,0.2,100.36667,4.65472,889.55636,4746.0,0.2381,
9606.ENSP00000262629,10.0,0.37893,4.0,6.0,27.69,2.0,0.16667,97.81667,4.57003,890.20623,5242.0,0.26667,
9606.ENSP00000256079,10.0,0.37893,4.0,6.0,48.866,1.0,0.2,107.35,4.91857,394.33364,2546.0,0.26667,
9606.ENSP00000337261,2.0,0.30779,2.0,2.0,11.692,1.0,0.16667,86.3,4.21173,0.0,0.0,1.0,
9606.ENSP00000280155,5046.0,0.57279,9.0,9.0,64.599,1.0,0.2,110.16667,4.9772,424.54627,8164.0,0.66667,
9606.ENSP00000360181,729.0,0.45346,9.0,10.0,47.313,1.0,0.2,108.2,4.87296,481.0281,4182.0,0.42222,
9606.ENSP00000384371,34.0,0.2864,9.0,13.0,68.156,7.0,0.2,127.36667,5.36808,3062.39626,19348.0,0.20513,
9606.ENSP00000363330,738.0,0.52506,9.0,9.0,42.611,1.0,0.2,102.38333,4.70033,204.53015,2084.0,0.61111,
9606.ENSP00000484669,39.0,0.40246,7.0,8.0,30.397,1.0,0.16667,95.23333,4.45277,249.68943,1922.0,0.39286,
9606.ENSP00000354947,122.0,0.52304,6.0,6.0,17.986,3.0,0.16667,88.91667,4.24104,276.30717,1920.0,0.73333,
9606.ENSP00000400142,149.0,0.41901,10.0,11.0,47.909,2.0,0.2,110.76667,4.9772,693.28095,4996.0,0.38182,
9606.ENSP00000377170,3.9916801E7,0.93324,11.0,12.0,60.147,1.0,0.2,97.51667,4.49511,274.06951,1166.0,0.83333,
9606.ENSP00000476369,1.30767440832E12,1.00511,16.0,16.0,92.631,1.0,0.2,112.08333,4.94788,92.68485,1686.0,0.93333,
9606.ENSP00000360730,11.0,0.32413,5.0,6.0,9.069,1.0,0.16667,82.5,3.96417,447.56538,4158.0,0.33333,
9606.ENSP00000345681,6.0,0.30898,3.0,5.0,35.724,1.0,0.2,107.31667,4.89902,275.94244,2270.0,0.3,
9606.ENSP00000492033,53.0,0.47549,6.0,9.0,35.157,6.0,0.16667,103.75,4.72964,1605.84852,8334.0,0.27778,
9606.ENSP00000269385,3.995724E7,0.84302,13.0,13.0,67.32,1.0,0.2,102.51667,4.65147,118.55512,1600.0,0.84615,
9606.ENSP00000005386,8.7178654081E10,0.99147,15.0,16.0,96.902,1.0,0.2,111.08333,4.92182,667.99973,4672.0,0.825,
9606.ENSP00000358513,123.0,0.52304,6.0,7.0,53.313,1.0,0.2,100.26667,4.64495,348.15165,3604.0,0.52381,
9606.ENSP00000375778,121.0,0.64826,5.0,6.0,10.968,4.0,0.16667,82.75,3.94463,1281.35421,6624.0,0.66667,
9606.ENSP00000264917,6.26694264E9,0.92434,16.0,16.0,81.788,2.0,0.16667,104.55,4.67752,317.13887,6482.0,0.85833,
9606.ENSP00000353864,362880.0,0.85919,9.0,9.0,58.598,1.0,0.2,105.98333,4.81433,0.0,0.0,1.0,
9606.ENSP00000285737,1.307674368002E12,1.05156,15.0,17.0,94.832,1.0,0.16667,112.95,4.94137,817.768,4856.0,0.77206,
9606.ENSP00000354957,3.0,0.0,1.0,3.0,6.967,3.0,0.16667,80.28333,3.93485,486.04508,3016.0,0.0,
9606.ENSP00000344241,48.0,0.58344,5.0,5.0,16.932,1.0,0.14286,82.1119,3.93811,0.4,2.0,0.9,
9606.ENSP00000261520,721.0,0.71324,6.0,7.0,15.711,1.0,0.16667,89.81667,4.2899,242.63381,770.0,0.71429,
9606.ENSP00000320025,9.223372036854777E13,1.26073,25.0,25.0,110.269,1.0,0.16667,105.46667,4.54723,0.0,0.0,1.0,
9606.ENSP00000218348,1.307674368004E12,0.95127,16.0,18.0,94.752,1.0,0.16667,109.15,4.81759,504.10633,3768.0,0.69935,
9606.ENSP00000358081,8.7178699459E10,0.70623,20.0,21.0,105.043,9.0,0.2,132.03333,5.40065,3697.43658,24380.0,0.54762,
9606.ENSP00000411960,1442.0,0.73175,7.0,9.0,38.109,4.0,0.16667,103.45,4.70033,1018.72256,5110.0,0.55556,
9606.ENSP00000376197,9.223372036854777E13,0.38257,44.0,45.0,115.974,31.0,0.2,146.2,5.53746,9768.25811,53598.0,0.2404,
9606.ENSP00000275015,10.0,0.46346,3.0,7.0,40.14,7.0,0.2,102.13333,4.67427,2611.99872,15446.0,0.14286,
9606.ENSP00000358089,195.0,0.42151,13.0,14.0,50.817,2.0,0.16667,112.43333,4.96417,1612.58854,10718.0,0.36264,
9606.ENSP00000444408,362888.0,0.64479,11.0,15.0,67.163,7.0,0.2,120.73333,5.20847,2151.77623,9454.0,0.38095,
9606.ENSP00000281938,8.717865408E10,0.99147,15.0,15.0,92.135,1.0,0.2,108.73333,4.86645,11.55246,252.0,0.94286,
9606.ENSP00000483570,61.0,0.28529,6.0,26.0,80.667,12.0,0.2,128.01667,5.25407,6407.22386,43756.0,0.06769,
9606.ENSP00000381785,1459.0,0.45814,11.0,12.0,31.224,2.0,0.16667,97.08333,4.47231,820.1963,4108.0,0.40909,
9606.ENSP00000222286,1.307674368003E12,1.05156,15.0,18.0,94.866,4.0,0.16667,114.91667,4.94463,2579.12106,10120.0,0.68627,
