node_name,MCC,DMNC,MNC,Degree,EPC,BottleNeck,EcCentricity,Closeness,Radiality,Betweenness,Stress,ClusteringCoefficient
9606.ENSP00000365663,12.0,0.46346,3.0,9.0,74.318,6.0,0.16667,100.55,6.62623,2303.27884,18648.0,0.13889,
9606.ENSP00000307241,3199.0,0.6081,14.0,15.0,105.123,1.0,0.16667,108.25,6.80984,694.13154,5248.0,0.51429,
9606.ENSP00000329614,2.0,0.0,1.0,2.0,26.383,1.0,0.14286,81.17143,5.93115,160.04598,710.0,0.0,
9606.ENSP00000496954,1.307674368013E12,0.8743,17.0,21.0,104.938,5.0,0.14286,107.36905,6.62295,2250.02078,8962.0,0.52381,
9606.ENSP00000362399,5.0,0.30898,3.0,4.0,40.094,2.0,0.16667,93.58333,6.42623,254.88816,1290.0,0.33333,
9606.ENSP00000357067,1.307674368E12,1.05156,15.0,15.0,115.509,1.0,0.16667,93.53333,6.23934,0.0,0.0,1.0,
9606.ENSP00000326340,840.0,0.69516,7.0,7.0,47.917,1.0,0.14286,89.51905,6.25574,29.84829,360.0,0.90476,
9606.ENSP00000361626,7991455.0,0.58341,20.0,25.0,119.233,12.0,0.16667,118.3,6.95738,5679.46242,36864.0,0.31667,
9606.ENSP00000204549,24.0,0.56839,4.0,4.0,45.01,1.0,0.16667,85.58333,6.08197,0.0,0.0,1.0,
9606.ENSP00000251413,240.0,0.62199,7.0,7.0,55.787,1.0,0.14286,85.08333,5.98689,36.29605,1188.0,0.80952,
9606.ENSP00000273784,3.0,0.0,1.0,3.0,18.536,5.0,0.16667,88.28333,6.30164,788.20583,3218.0,0.0,
9606.ENSP00000354357,9.223372036854777E13,1.10097,17.0,17.0,102.423,1.0,0.14286,93.36905,6.19672,0.0,0.0,1.0,
9606.ENSP00000487444,1.307674368006E12,0.8662,17.0,19.0,103.111,4.0,0.16667,106.55,6.66557,2103.12201,15768.0,0.63158,
9606.ENSP00000264716,4.0,0.30779,2.0,4.0,24.457,3.0,0.16667,85.71667,6.1541,813.28447,4770.0,0.16667,
9606.ENSP00000483403,7.0,0.30898,3.0,6.0,26.543,3.0,0.14286,77.57857,5.52787,967.16758,19314.0,0.13333,
9606.ENSP00000351644,4.0,0.30779,2.0,4.0,17.889,3.0,0.14286,81.53571,5.9377,1242.69112,7752.0,0.16667,
9606.ENSP00000296280,721.0,0.71324,6.0,7.0,24.719,1.0,0.16667,84.35,6.01311,712.54367,3436.0,0.71429,
9606.ENSP00000462945,8.71782912E10,1.02476,14.0,14.0,104.392,1.0,0.16667,98.61667,6.48197,0.0,0.0,1.0,
9606.ENSP00000416097,752.0,0.40723,11.0,11.0,79.198,2.0,0.16667,101.03333,6.58361,842.13003,7150.0,0.43636,
9606.ENSP00000215794,362906.0,0.77815,10.0,12.0,36.831,11.0,0.14286,91.20238,6.12131,3116.81588,13948.0,0.59091,
9606.ENSP00000265131,2.0,0.30779,2.0,2.0,2.323,1.0,0.11111,55.49603,4.20328,0.0,0.0,1.0,
9606.ENSP00000433277,3.0,0.30779,2.0,3.0,21.489,1.0,0.16667,85.16667,6.20656,107.53177,560.0,0.33333,
9606.ENSP00000414359,82.0,0.32239,11.0,11.0,87.072,3.0,0.2,111.61667,6.98033,1451.94398,10788.0,0.34545,
9606.ENSP00000381340,9.223372036854777E13,0.81393,21.0,22.0,107.212,17.0,0.16667,111.45,6.7377,5519.16759,22766.0,0.62338,
9606.ENSP00000440246,2760.0,0.71829,10.0,10.0,94.704,1.0,0.14286,98.48571,6.53443,61.42106,1042.0,0.8,
9606.ENSP00000309555,8.7178291209E10,0.8346,16.0,21.0,112.921,6.0,0.16667,112.73333,6.81639,2610.3507,11484.0,0.44762,
9606.ENSP00000318982,725760.0,0.87792,10.0,10.0,25.499,1.0,0.14286,78.19524,5.57377,19.68332,384.0,0.97778,
9606.ENSP00000266529,48.0,0.43905,7.0,7.0,71.777,1.0,0.16667,91.55,6.25246,94.36563,1090.0,0.57143,
9606.ENSP00000261636,3628800.0,0.89787,10.0,10.0,67.03,1.0,0.14286,83.19286,5.82623,0.0,0.0,1.0,
9606.ENSP00000332353,2.0,0.0,1.0,2.0,17.529,1.0,0.14286,80.26905,5.96393,95.24504,410.0,0.0,
9606.ENSP00000335620,9.223372036854777E13,1.10097,17.0,17.0,101.002,1.0,0.14286,93.36905,6.19672,0.0,0.0,1.0,
9606.ENSP00000484644,9.223372036854777E13,1.10097,17.0,17.0,102.478,1.0,0.14286,93.36905,6.19672,0.0,0.0,1.0,
9606.ENSP00000457723,108124.0,0.62819,16.0,16.0,112.505,1.0,0.16667,100.01667,6.41967,1057.80547,12402.0,0.58333,
9606.ENSP00000359095,5.0,0.30779,2.0,5.0,62.711,1.0,0.16667,95.05,6.40984,389.61532,2180.0,0.2,
9606.ENSP00000360871,720.0,0.71324,6.0,6.0,21.076,1.0,0.14286,79.97619,5.80656,0.0,0.0,1.0,
9606.ENSP00000343479,1680.0,0.66826,9.0,9.0,53.764,1.0,0.16667,92.11667,6.32459,74.91834,704.0,0.77778,
9606.ENSP00000328547,7.0,0.30898,3.0,6.0,49.411,1.0,0.16667,98.6,6.6,1559.82658,6690.0,0.13333,
9606.ENSP00000434995,5761.0,0.75809,8.0,9.0,92.707,1.0,0.16667,95.91667,6.43934,424.43948,2664.0,0.72222,
9606.ENSP00000326247,725760.0,0.87792,10.0,10.0,27.834,1.0,0.14286,78.19524,5.57377,19.68332,384.0,0.97778,
9606.ENSP00000418447,28.0,0.56839,4.0,8.0,64.005,5.0,0.16667,103.35,6.74098,1316.81686,5968.0,0.21429,
9606.ENSP00000298288,3.0,0.0,1.0,3.0,48.895,1.0,0.14286,91.06905,6.36393,118.70345,944.0,0.0,
9606.ENSP00000307863,1.6081088E7,0.68937,22.0,24.0,121.984,2.0,0.16667,112.91667,6.76393,1540.01461,10142.0,0.47826,
9606.ENSP00000358851,9.223372036854777E13,1.10097,17.0,17.0,102.377,1.0,0.14286,93.36905,6.19672,0.0,0.0,1.0,
9606.ENSP00000248564,2.2230627552E13,0.83592,29.0,29.0,123.72,1.0,0.2,110.83333,6.72459,460.22351,15338.0,0.63054,
9606.ENSP00000359765,3.9916801E7,0.93324,11.0,12.0,105.056,1.0,0.16667,94.96667,6.36721,81.78627,1496.0,0.83333,
9606.ENSP00000397908,3.0,0.30779,2.0,3.0,35.089,2.0,0.16667,91.16667,6.36393,395.75467,1558.0,0.33333,
9606.ENSP00000350332,85680.0,0.81806,10.0,10.0,79.944,1.0,0.14286,93.36905,6.34426,44.17472,874.0,0.91111,
9606.ENSP00000229264,2.223062755212E13,0.80143,30.0,30.0,124.934,1.0,0.2,114.1,6.80656,927.30534,23392.0,0.5977,
9606.ENSP00000481249,2.0,0.0,1.0,2.0,9.161,1.0,0.14286,73.55238,5.5541,176.05385,954.0,0.0,
9606.ENSP00000262710,13080.0,0.7466,11.0,11.0,102.18,1.0,0.16667,93.35,6.23279,16.95727,280.0,0.8,
9606.ENSP00000279281,3628800.0,0.89787,10.0,10.0,66.688,1.0,0.14286,83.19286,5.82623,0.0,0.0,1.0,
9606.ENSP00000477310,748.0,0.47733,9.0,9.0,72.066,1.0,0.16667,103.03333,6.65574,721.04073,3772.0,0.55556,
9606.ENSP00000320130,746.0,0.65858,7.0,9.0,71.512,1.0,0.16667,99.71667,6.61967,1100.74753,4542.0,0.5,
9606.ENSP00000494689,1.307674368016E12,0.81538,18.0,18.0,101.769,1.0,0.16667,103.28333,6.55738,732.26773,15132.0,0.72549,
9606.ENSP00000386213,1.307674368E12,1.05156,15.0,15.0,98.121,1.0,0.14286,92.9381,6.19016,0.0,0.0,1.0,
9606.ENSP00000349595,85680.0,0.81806,10.0,10.0,75.987,1.0,0.14286,93.36905,6.34426,44.17472,874.0,0.91111,
9606.ENSP00000294117,2.2230627552E13,0.83592,29.0,29.0,125.113,1.0,0.2,110.83333,6.72459,460.22351,15338.0,0.63054,
9606.ENSP00000440864,8.0,0.25931,5.0,5.0,45.234,2.0,0.16667,94.51667,6.46885,544.47774,3226.0,0.4,
9606.ENSP00000359518,8.71782912E10,1.02476,14.0,14.0,106.958,1.0,0.16667,98.61667,6.48197,0.0,0.0,1.0,
9606.ENSP00000280706,2910.0,0.5237,13.0,13.0,103.76,1.0,0.16667,104.93333,6.70164,933.31859,9206.0,0.52564,
9606.ENSP00000382895,2.0,0.0,1.0,2.0,25.961,1.0,0.14286,79.48333,5.76721,16.56027,44.0,0.0,
9606.ENSP00000298159,32.0,0.25938,10.0,12.0,93.084,5.0,0.16667,110.8,6.91803,2802.26162,19962.0,0.21212,
9606.ENSP00000168216,4.0,0.0,1.0,4.0,47.77,2.0,0.16667,96.56667,6.59344,648.40702,3824.0,0.0,
9606.ENSP00000416951,2643.0,0.62782,11.0,12.0,104.319,1.0,0.14286,97.21905,6.37705,487.4729,4964.0,0.56061,
9606.ENSP00000389381,6.0,0.46346,3.0,3.0,23.237,1.0,0.14286,83.43571,6.09508,0.0,0.0,1.0,
9606.ENSP00000312664,48.0,0.58344,5.0,5.0,28.8,1.0,0.14286,88.38571,6.24918,18.93096,172.0,0.9,
9606.ENSP00000354822,725786.0,0.7975,11.0,13.0,33.401,10.0,0.16667,90.76667,6.18361,3502.81899,16748.0,0.61538,
9606.ENSP00000397552,8.7178291212E10,0.59569,20.0,20.0,115.052,14.0,0.2,120.26667,7.12459,4303.1931,20990.0,0.51053,
9606.ENSP00000257287,1680.0,0.71599,9.0,9.0,62.426,1.0,0.14286,86.08333,5.99344,36.86748,1192.0,0.83333,
9606.ENSP00000367013,5.0,0.30898,3.0,4.0,23.851,1.0,0.16667,81.51667,5.92787,245.41509,1000.0,0.33333,
9606.ENSP00000265339,8.0,0.25931,5.0,5.0,42.408,1.0,0.16667,97.05,6.62295,227.19367,1232.0,0.4,
9606.ENSP00000261652,4.0,0.30779,2.0,4.0,20.506,2.0,0.14286,85.26905,6.17049,467.48585,2424.0,0.33333,
9606.ENSP00000417132,11.0,0.37893,4.0,7.0,59.735,4.0,0.16667,103.51667,6.78033,1309.04139,7592.0,0.2381,
9606.ENSP00000250405,49.0,0.58344,5.0,6.0,39.206,1.0,0.16667,96.85,6.55082,1734.25788,7570.0,0.6,
9606.ENSP00000238738,4.0,0.30898,3.0,3.0,39.354,1.0,0.16667,92.08333,6.4,11.88147,864.0,0.66667,
9606.ENSP00000386541,72.0,0.33936,11.0,13.0,83.247,5.0,0.2,112.46667,6.98689,2633.58472,12390.0,0.25641,
9606.ENSP00000295314,45372.0,0.57076,12.0,12.0,89.932,1.0,0.14286,98.40238,6.47213,186.52061,1766.0,0.59091,
9606.ENSP00000275364,1.19750532E8,0.74486,16.0,18.0,119.741,9.0,0.2,114.98333,7.0,3569.94151,50830.0,0.54248,
9606.ENSP00000160262,2.0,0.30779,2.0,2.0,9.8,1.0,0.125,75.6881,5.69836,0.0,0.0,1.0,
9606.ENSP00000435380,40327.0,0.71599,9.0,10.0,74.809,3.0,0.14286,92.93571,6.32459,744.15583,4240.0,0.66667,
9606.ENSP00000160382,8.7178291204E10,0.8346,16.0,16.0,109.545,1.0,0.16667,105.73333,6.71803,585.42499,4530.0,0.775,
9606.ENSP00000313869,744.0,0.58315,8.0,8.0,62.164,1.0,0.16667,91.38333,6.27213,56.81,600.0,0.71429,
9606.ENSP00000376623,7.0,0.2842,4.0,5.0,26.529,3.0,0.14286,79.90238,5.73115,931.75477,15300.0,0.3,
9606.ENSP00000354952,2.0,0.30779,2.0,2.0,28.856,1.0,0.14286,81.14762,5.8918,0.0,0.0,1.0,
9606.ENSP00000481021,14.0,0.38896,5.0,7.0,63.709,7.0,0.2,107.18333,6.91803,1893.6105,8672.0,0.28571,
9606.ENSP00000392318,3628804.0,0.68784,12.0,12.0,78.962,1.0,0.14286,92.11905,6.19016,429.5798,2118.0,0.71212,
9606.ENSP00000185206,1.307674368E12,1.05156,15.0,15.0,96.434,1.0,0.14286,92.9381,6.19016,0.0,0.0,1.0,
9606.ENSP00000259455,1.307674368002E12,1.05156,15.0,17.0,118.636,2.0,0.16667,103.68333,6.56066,1064.17211,9446.0,0.77206,
9606.ENSP00000262178,2.0922789888002E13,0.97954,17.0,17.0,117.767,1.0,0.16667,99.96667,6.48525,416.89862,6760.0,0.88971,
9606.ENSP00000483328,10.0,0.32413,5.0,5.0,5.019,2.0,0.125,67.34762,5.08852,658.41497,5774.0,0.5,
9606.ENSP00000326806,1514401.0,0.78973,16.0,17.0,115.308,1.0,0.16667,104.4,6.59344,406.24284,3642.0,0.64706,
9606.ENSP00000258484,8.71782912E10,1.02476,14.0,14.0,106.284,1.0,0.16667,98.61667,6.48197,0.0,0.0,1.0,
9606.ENSP00000405963,3.9916804E7,0.72807,13.0,13.0,109.489,1.0,0.16667,98.98333,6.47869,807.1113,30764.0,0.73077,
9606.ENSP00000360167,362880.0,0.85919,9.0,9.0,73.963,1.0,0.16667,101.05,6.71148,0.0,0.0,1.0,
9606.ENSP00000308022,3628801.0,0.89787,10.0,11.0,76.495,2.0,0.16667,91.35,6.22295,629.67894,2702.0,0.81818,
9606.ENSP00000323663,2.0,0.0,1.0,2.0,13.155,1.0,0.14286,71.89048,5.46557,46.93275,194.0,0.0,
9606.ENSP00000495557,1.307674368E12,1.05156,15.0,15.0,117.79,1.0,0.16667,93.53333,6.23934,0.0,0.0,1.0,
9606.ENSP00000349259,1.307674368004E12,0.95127,16.0,18.0,98.032,1.0,0.14286,99.56905,6.39672,790.06301,4078.0,0.69935,
9606.ENSP00000295304,9.223372036854777E13,1.10097,17.0,17.0,101.146,1.0,0.14286,93.36905,6.19672,0.0,0.0,1.0,
9606.ENSP00000355370,4.0,0.30898,3.0,3.0,11.324,1.0,0.125,65.20952,4.87869,4.14276,24.0,0.66667,
9606.ENSP00000274289,2.0,0.0,1.0,2.0,14.195,2.0,0.14286,76.61905,5.76393,152.20233,724.0,0.0,
9606.ENSP00000296755,842.0,0.69516,7.0,9.0,55.243,2.0,0.16667,94.05,6.40328,718.20274,2966.0,0.52778,
9606.ENSP00000419325,1392.0,0.33162,20.0,20.0,118.684,15.0,0.16667,122.43333,7.16393,6351.55,50372.0,0.28421,
9606.ENSP00000252015,362880.0,0.85919,9.0,9.0,72.129,1.0,0.16667,101.05,6.71148,0.0,0.0,1.0,
9606.ENSP00000362900,1.6066586E7,0.70623,20.0,20.0,117.742,1.0,0.16667,105.13333,6.58033,324.80282,3974.0,0.60526,
