node_name,MCC,DMNC,MNC,Degree,EPC,BottleNeck,EcCentricity,Closeness,Radiality,Betweenness,Stress,ClusteringCoefficient
9606.ENSP00000368450,9.223372036854777E13,1.272,43.0,43.0,34.098,1.0,0.25,192.58333,3.64604,16.1416,870.0,0.84275,
9606.ENSP00000451974,9.223372036854777E13,1.03494,31.0,31.0,8.82,1.0,0.25,181.33333,3.5495,63.82773,1928.0,0.76344,
9606.ENSP00000481029,9.223372036854777E13,0.6729,40.0,42.0,18.371,2.0,0.25,212.16667,3.95545,1265.61005,26170.0,0.41347,
9606.ENSP00000470252,9.223372036854777E13,0.93113,47.0,47.0,17.227,2.0,0.25,200.91667,3.76485,417.67256,8752.0,0.59944,
9606.ENSP00000380336,9.223372036854777E13,1.11231,19.0,19.0,2.766,1.0,0.25,152.41667,3.15099,2.12471,62.0,0.97076,
9606.ENSP00000263390,9.223372036854777E13,1.13628,55.0,56.0,19.884,2.0,0.25,210.33333,3.85644,483.2874,15350.0,0.67078,
9606.ENSP00000255764,9.223372036854777E13,1.17058,50.0,50.0,18.781,1.0,0.25,204.91667,3.80693,171.95027,9262.0,0.73878,
9606.ENSP00000263274,9.223372036854777E13,0.72717,45.0,45.0,13.183,1.0,0.25,190.58333,3.62129,447.85992,9432.0,0.47475,
9606.ENSP00000309591,9.223372036854777E13,1.08919,47.0,47.0,39.74,1.0,0.25,207.5,3.85891,49.38868,2442.0,0.7012,
9606.ENSP00000495795,28.0,0.32073,8.0,10.0,5.593,1.0,0.25,179.0,3.61634,190.48462,3154.0,0.24444,
9606.ENSP00000219313,9.223372036854777E13,0.81759,32.0,32.0,14.535,2.0,0.25,197.5,3.78465,436.7559,10768.0,0.59677,
9606.ENSP00000322570,9.223372036854777E13,0.70409,47.0,47.0,15.065,1.0,0.33333,210.66667,3.91089,999.09886,23046.0,0.45328,
9606.ENSP00000497733,9.223372036854777E13,0.93172,51.0,53.0,35.672,4.0,0.25,211.25,3.88861,1374.96264,25904.0,0.54064,
9606.ENSP00000245960,360.0,0.65858,7.0,7.0,3.969,1.0,0.25,171.0,3.48515,0.57778,6.0,0.85714,
9606.ENSP00000358400,2.0,0.0,1.0,2.0,1.373,1.0,0.2,141.13333,3.01238,58.95024,516.0,0.0,
9606.ENSP00000354720,62555.0,0.41939,28.0,29.0,13.125,1.0,0.25,201.58333,3.86139,632.01116,12358.0,0.29803,
9606.ENSP00000290130,26.0,0.56839,4.0,6.0,1.642,1.0,0.2,137.78333,2.88366,69.08742,1136.0,0.46667,
9606.ENSP00000319635,9.223372036854777E13,1.26402,53.0,53.0,41.734,1.0,0.25,203.91667,3.7698,46.15374,2768.0,0.78302,
9606.ENSP00000002125,80643.0,0.83533,9.0,12.0,1.394,1.0,0.25,140.75,2.95792,423.26851,3182.0,0.54545,
9606.ENSP00000338010,9.223372036854777E13,1.183,42.0,43.0,33.22,1.0,0.25,195.25,3.68317,311.72725,7224.0,0.75305,
9606.ENSP00000362334,9.223372036854777E13,0.84544,31.0,33.0,15.267,3.0,0.25,203.08333,3.86386,332.4044,8110.0,0.54924,
9606.ENSP00000271628,9.223372036854777E13,1.11231,19.0,20.0,2.095,1.0,0.25,158.75,3.24257,927.26443,1632.0,0.87368,
9606.ENSP00000343952,9.223372036854777E13,1.19597,58.0,58.0,40.57,1.0,0.25,198.75,3.66584,44.61114,2300.0,0.7199,
9606.ENSP00000386884,9.223372036854777E13,0.9386,121.0,121.0,64.661,1.0,0.33333,248.66667,4.10891,1166.15983,39276.0,0.44904,
9606.ENSP00000385675,9.223372036854777E13,0.74077,182.0,182.0,70.859,10.0,0.33333,286.5,4.36881,4341.2455,109092.0,0.31267,
9606.ENSP00000394394,9.223372036854777E13,0.8138,26.0,28.0,13.924,1.0,0.25,199.08333,3.83168,756.89816,11648.0,0.54762,
9606.ENSP00000331736,9.223372036854777E13,1.07675,62.0,62.0,44.224,1.0,0.25,208.25,3.79703,100.5487,4582.0,0.63458,
9606.ENSP00000262809,9.223372036854777E13,1.26688,30.0,30.0,11.699,1.0,0.33333,193.0,3.73267,24.42285,1718.0,0.94483,
9606.ENSP00000307786,9.223372036854777E13,0.79373,68.0,68.0,42.874,2.0,0.33333,226.16667,4.03713,2805.94093,66360.0,0.45435,
9606.ENSP00000342510,24.0,0.56839,4.0,4.0,4.041,1.0,0.2,138.35,2.95792,0.0,0.0,1.0,
9606.ENSP00000239938,9.223372036854777E13,0.94091,56.0,56.0,39.846,1.0,0.25,213.25,3.90347,237.37268,7052.0,0.57273,
9606.ENSP00000457421,9.223372036854777E13,1.00278,96.0,96.0,57.744,1.0,0.25,235.75,4.0396,479.16612,18064.0,0.51535,
9606.ENSP00000327368,9.223372036854777E13,1.00954,41.0,41.0,11.495,1.0,0.25,187.83333,3.58168,600.75018,11636.0,0.67927,
9606.ENSP00000398880,9.223372036854777E13,0.84711,44.0,44.0,17.552,1.0,0.33333,206.16667,3.85891,309.66461,9186.0,0.55708,
9606.ENSP00000203629,9.223372036854777E13,1.19811,51.0,51.0,37.215,1.0,0.25,205.75,3.81683,244.31299,5890.0,0.75137,
9606.ENSP00000466214,9.0,0.46346,3.0,6.0,3.069,1.0,0.25,170.91667,3.47772,73.06667,1256.0,0.26667,
9606.ENSP00000315299,9.223372036854777E13,0.91128,45.0,45.0,30.904,1.0,0.25,212.58333,3.94554,647.90457,24818.0,0.59495,
9606.ENSP00000353654,9.223372036854777E13,1.0745,38.0,38.0,12.206,1.0,0.25,186.33333,3.57426,476.88153,10842.0,0.74111,
9606.ENSP00000280357,9.223372036854777E13,1.02619,99.0,99.0,58.942,1.0,0.25,235.5,4.0198,532.5715,22840.0,0.52237,
9606.ENSP00000290158,5916.0,0.33056,18.0,18.0,9.115,1.0,0.25,197.75,3.85644,814.75778,9794.0,0.29412,
9606.ENSP00000362680,9.223372036854777E13,0.88411,122.0,122.0,62.841,2.0,0.25,250.75,4.13366,1035.25028,35646.0,0.42189,
9606.ENSP00000395574,9.223372036854777E13,1.24839,30.0,30.0,12.595,1.0,0.25,181.0,3.55198,14.26344,422.0,0.93103,
9606.ENSP00000216802,9.223372036854777E13,0.94276,28.0,29.0,15.052,1.0,0.25,194.66667,3.75743,110.93754,2556.0,0.66995,
9606.ENSP00000337060,2193.0,0.72893,8.0,16.0,8.091,1.0,0.25,187.66667,3.7203,355.4199,6852.0,0.28333,
9606.ENSP00000360497,9.223372036854777E13,1.11231,19.0,22.0,2.974,1.0,0.25,165.66667,3.34901,439.71977,2368.0,0.71861,
9606.ENSP00000360493,9.223372036854777E13,0.7773,72.0,72.0,40.727,1.0,0.25,227.33333,4.02723,1045.21675,25950.0,0.43701,
9606.ENSP00000342889,9.223372036854777E13,0.96407,64.0,64.0,18.564,2.0,0.25,207.25,3.77475,1101.73041,16640.0,0.5625,
9606.ENSP00000395461,3.0,0.30779,2.0,3.0,2.368,1.0,0.25,154.5,3.25,2.0909,58.0,0.33333,
9606.ENSP00000363641,9.223372036854777E13,0.91141,44.0,48.0,32.655,4.0,0.25,213.5,3.94554,2545.15796,45014.0,0.50355,
9606.ENSP00000364979,9.223372036854777E13,0.89855,44.0,44.0,15.225,1.0,0.25,193.08333,3.65099,1011.46447,21548.0,0.59091,
9606.ENSP00000354632,1095270.0,0.4128,26.0,28.0,6.423,6.0,0.25,188.58333,3.67327,2078.611,32046.0,0.27778,
9606.ENSP00000354633,9.223372036854777E13,1.35223,43.0,43.0,17.446,1.0,0.25,182.83333,3.50743,15.95318,568.0,0.8959,
9606.ENSP00000374529,9.223372036854777E13,1.11354,37.0,37.0,16.08,1.0,0.33333,197.33333,3.76238,90.98285,4602.0,0.77477,
9606.ENSP00000419081,9.223372036854777E13,0.91811,46.0,46.0,34.082,1.0,0.25,213.08333,3.94802,674.18041,25786.0,0.59517,
9606.ENSP00000478699,9.223372036854777E13,1.24227,49.0,49.0,38.484,1.0,0.25,197.58333,3.69307,32.84259,2068.0,0.78912,
9606.ENSP00000343741,9.223372036854777E13,0.71253,67.0,67.0,20.138,1.0,0.33333,216.5,3.89851,1386.12919,26338.0,0.40977,
9606.ENSP00000364965,120.0,0.64826,5.0,5.0,4.012,1.0,0.2,145.23333,3.10644,0.0,0.0,1.0,
9606.ENSP00000419085,9.223372036854777E13,1.22344,39.0,39.0,30.696,1.0,0.25,189.83333,3.63119,22.66159,1220.0,0.83671,
9606.ENSP00000332973,9.223372036854777E13,0.87333,84.0,84.0,54.25,1.0,0.33333,235.33333,4.09406,786.67758,25222.0,0.46787,
9606.ENSP00000489597,9.223372036854777E13,0.97788,55.0,56.0,44.036,6.0,0.25,214.91667,3.92822,1397.93738,31492.0,0.57727,
9606.ENSP00000351492,9.223372036854777E13,0.83774,23.0,23.0,4.116,1.0,0.25,172.25,3.44307,345.81548,5066.0,0.68379,
9606.ENSP00000331640,80640.0,0.83533,9.0,9.0,1.294,1.0,0.2,124.08333,2.53465,0.2,2.0,0.97222,
9606.ENSP00000200453,158.0,0.3491,14.0,14.0,7.869,3.0,0.25,183.66667,3.66832,198.58269,5352.0,0.34066,
9606.ENSP00000369293,9.223372036854777E13,1.15294,67.0,67.0,46.087,1.0,0.25,213.91667,3.85396,150.07689,9140.0,0.66305,
9606.ENSP00000260947,9.223372036854777E13,0.66979,42.0,42.0,12.86,2.0,0.25,197.08333,3.73267,763.06273,19262.0,0.44715,
9606.ENSP00000288135,9.223372036854777E13,0.92346,91.0,91.0,55.861,1.0,0.25,233.25,4.02723,634.23919,20734.0,0.48254,
9606.ENSP00000196061,9.223372036854777E13,1.30544,33.0,33.0,6.594,1.0,0.25,174.25,3.41337,92.50299,2916.0,0.94318,
9606.ENSP00000329357,6.561922427237699E13,0.7318,46.0,47.0,30.541,1.0,0.33333,213.66667,3.95545,746.68191,21478.0,0.45421,
9606.ENSP00000233468,9.223372036854777E13,0.95524,21.0,22.0,3.63,3.0,0.25,186.75,3.66832,715.23295,9962.0,0.7316,
9606.ENSP00000478255,2.1359116806E10,0.88287,24.0,24.0,21.031,1.0,0.25,195.5,3.79208,26.08581,920.0,0.71014,
9606.ENSP00000199447,723.0,0.71324,6.0,9.0,4.171,1.0,0.25,169.16667,3.47772,59.80664,1046.0,0.44444,
9606.ENSP00000245451,9.223372036854777E13,0.9577,45.0,45.0,32.151,1.0,0.25,207.83333,3.86881,178.74453,6462.0,0.62525,
9606.ENSP00000267584,727251.0,0.70252,13.0,14.0,2.868,2.0,0.25,168.41667,3.44059,463.63749,8506.0,0.6044,
9606.ENSP00000330341,9.223372036854777E13,1.01704,60.0,60.0,41.878,1.0,0.25,215.33333,3.91337,231.69286,8234.0,0.60565,
9606.ENSP00000260810,9.223372036854777E13,0.81102,39.0,39.0,11.186,1.0,0.25,197.16667,3.74752,599.43682,15140.0,0.55466,
9606.ENSP00000261900,9.223372036854777E13,0.94195,46.0,46.0,19.629,1.0,0.33333,212.0,3.93564,419.34099,17756.0,0.61063,
9606.ENSP00000221486,1.920371763E9,0.88149,18.0,21.0,6.112,1.0,0.25,173.0,3.47277,266.84427,3196.0,0.57619,
9606.ENSP00000371475,9.223372036854777E13,0.51565,61.0,63.0,22.421,3.0,0.25,221.33333,3.98515,3098.27796,53532.0,0.28623,
9606.ENSP00000480791,9.223372036854777E13,0.80587,49.0,49.0,33.557,1.0,0.25,210.91667,3.90347,1258.49182,36254.0,0.5119,
9606.ENSP00000371230,363627.0,0.65857,12.0,13.0,3.868,1.0,0.25,167.91667,3.43564,146.70689,4748.0,0.57692,
9606.ENSP00000499067,1686.0,0.51222,12.0,12.0,2.701,1.0,0.25,151.33333,3.17574,115.57358,2052.0,0.5303,
9606.ENSP00000257770,9.223372036854777E13,0.89312,76.0,76.0,48.25,1.0,0.33333,224.0,3.96535,2169.27549,47496.0,0.49368,
9606.ENSP00000231061,3.55818765612E11,0.85981,33.0,33.0,23.564,1.0,0.25,197.91667,3.7797,115.69286,4156.0,0.62121,
9606.ENSP00000385523,9.223372036854777E13,1.04552,57.0,57.0,39.386,1.0,0.25,213.41667,3.89851,118.08644,4646.0,0.63283,
9606.ENSP00000478121,9.223372036854777E13,0.65825,52.0,52.0,18.393,1.0,0.25,211.75,3.90099,1138.30714,25764.0,0.41026,
9606.ENSP00000400646,43.0,0.24879,12.0,15.0,5.307,3.0,0.25,176.5,3.53465,1130.8844,19872.0,0.17143,
9606.ENSP00000331302,9.223372036854777E13,1.24839,30.0,30.0,11.151,1.0,0.25,181.0,3.55198,14.26344,422.0,0.93103,
9606.ENSP00000307235,9.223372036854777E13,0.98905,35.0,35.0,29.202,1.0,0.25,198.75,3.7896,50.19029,1542.0,0.70084,
9606.ENSP00000225831,9.223372036854777E13,0.90426,137.0,137.0,67.673,2.0,0.25,258.25,4.17079,1360.93048,44904.0,0.41638,
9606.ENSP00000359114,9.223372036854777E13,1.13512,37.0,37.0,9.779,1.0,0.25,179.16667,3.46287,196.21528,4914.0,0.78979,
9606.ENSP00000317039,9.223372036854777E13,1.05404,24.0,24.0,5.936,1.0,0.25,174.66667,3.47772,391.36074,3026.0,0.84783,
9606.ENSP00000484824,9.223372036854777E13,0.97914,50.0,50.0,41.402,1.0,0.25,209.0,3.86139,151.74181,5760.0,0.61796,
9606.ENSP00000234420,9.223372036854777E13,0.74584,44.0,44.0,15.352,1.0,0.33333,208.16667,3.88861,700.17093,18014.0,0.49049,
9606.ENSP00000340271,9.223372036854777E13,1.37341,39.0,39.0,15.213,1.0,0.25,179.33333,3.47277,39.98256,612.0,0.93927,
9606.ENSP00000361423,9.223372036854777E13,0.76341,59.0,59.0,41.211,1.0,0.25,221.75,4.01485,924.68677,28634.0,0.45704,
9606.ENSP00000261819,9.223372036854777E13,0.87837,24.0,25.0,13.263,1.0,0.25,196.16667,3.7995,101.27376,4382.0,0.65,
9606.ENSP00000351284,9.223372036854777E13,0.97245,35.0,35.0,9.876,1.0,0.25,184.83333,3.58416,82.50678,2510.0,0.68908,
9606.ENSP00000354677,9.223372036854777E13,1.03531,38.0,39.0,30.62,1.0,0.25,202.0,3.81683,347.15704,10070.0,0.67746,
9606.ENSP00000280326,22451.0,0.56083,15.0,16.0,4.299,1.0,0.25,165.41667,3.38366,170.18277,2170.0,0.46667,
9606.ENSP00000222553,7.66921478405E11,1.03928,22.0,26.0,24.842,2.0,0.25,194.5,3.77228,956.95479,20620.0,0.61846,
9606.ENSP00000495951,9.223372036854777E13,1.14894,56.0,56.0,45.932,1.0,0.25,211.33333,3.87376,57.45868,2608.0,0.69935,
9606.ENSP00000306245,9.223372036854777E13,0.77524,113.0,113.0,59.31,2.0,0.33333,252.33333,4.20297,2700.12681,72768.0,0.37879,
9606.ENSP00000263734,9.223372036854777E13,0.66801,63.0,64.0,38.202,1.0,0.25,223.91667,4.01733,1603.34375,30368.0,0.37946,
9606.ENSP00000262887,9.223372036854777E13,0.75718,43.0,43.0,13.671,1.0,0.25,193.25,3.67079,389.26159,8906.0,0.50166,
9606.ENSP00000410758,9.223372036854777E13,1.03861,19.0,20.0,2.767,1.0,0.25,165.0,3.34406,250.86012,2106.0,0.81579,
9606.ENSP00000316881,9.223372036854777E13,1.37002,32.0,32.0,6.339,1.0,0.2,163.11667,3.23515,0.0,0.0,1.0,
9606.ENSP00000261799,9.223372036854777E13,0.93666,72.0,72.0,47.627,1.0,0.33333,225.0,4.0,516.25115,17076.0,0.5266,
9606.ENSP00000262768,9.223372036854777E13,1.0186,41.0,41.0,33.398,1.0,0.25,206.0,3.86881,104.79106,3524.0,0.68537,
9606.ENSP00000264828,9.223372036854777E13,1.37002,32.0,32.0,6.076,1.0,0.2,163.11667,3.23515,0.0,0.0,1.0,
9606.ENSP00000380948,9.223372036854777E13,1.18838,57.0,57.0,42.923,1.0,0.25,207.66667,3.80693,87.94476,4386.0,0.7193,
9606.ENSP00000351737,80640.0,0.83533,9.0,9.0,1.361,1.0,0.2,124.08333,2.53465,0.2,2.0,0.97222,
9606.ENSP00000238682,9.223372036854777E13,0.94439,43.0,43.0,34.599,1.0,0.25,201.58333,3.78465,287.72809,11010.0,0.62569,
9606.ENSP00000263974,9.223372036854777E13,1.36091,40.0,40.0,16.513,1.0,0.25,194.91667,3.70545,40.66274,2694.0,0.92308,
9606.ENSP00000478600,9.223372036854777E13,1.0044,39.0,40.0,9.419,1.0,0.25,190.08333,3.62376,1079.61449,18442.0,0.65256,
9606.ENSP00000216554,120.0,0.64826,5.0,5.0,1.351,1.0,0.2,137.03333,2.94307,0.0,0.0,1.0,
9606.ENSP00000220809,9.223372036854777E13,1.07447,32.0,32.0,30.639,1.0,0.25,190.08333,3.65842,12.93346,518.0,0.78427,
9606.ENSP00000362299,9.223372036854777E13,1.07244,57.0,57.0,43.701,1.0,0.25,214.16667,3.90347,103.09745,4274.0,0.64912,
9606.ENSP00000270139,9.223372036854777E13,1.14253,39.0,39.0,33.439,1.0,0.25,192.66667,3.67574,16.94437,804.0,0.78138,
9606.ENSP00000295897,9.223372036854777E13,0.82357,141.0,141.0,67.255,2.0,0.33333,264.83333,4.25,2099.03906,62602.0,0.37589,
9606.ENSP00000251871,9.223372036854777E13,1.1471,52.0,52.0,21.086,1.0,0.25,207.5,3.83416,190.45411,10482.0,0.71493,
9606.ENSP00000357047,9.223372036854777E13,1.21917,46.0,46.0,18.176,1.0,0.25,199.08333,3.73762,104.63616,6234.0,0.79034,
9606.ENSP00000252723,9.223372036854777E13,0.98872,64.0,64.0,46.582,1.0,0.25,217.75,3.92822,386.87309,11552.0,0.57688,
9606.ENSP00000257290,9.223372036854777E13,0.93362,69.0,69.0,47.794,1.0,0.33333,224.83333,4.01238,532.82999,18456.0,0.53197,
9606.ENSP00000263967,9.223372036854777E13,0.70898,73.0,73.0,46.824,1.0,0.33333,226.83333,4.02228,671.76037,23816.0,0.39688,
9606.ENSP00000378743,727258.0,0.64188,14.0,16.0,4.75,2.0,0.25,177.66667,3.56931,933.61983,9006.0,0.475,
9606.ENSP00000374265,9.223372036854777E13,1.06391,41.0,41.0,30.226,1.0,0.25,200.66667,3.78713,214.35301,8320.0,0.71585,
9606.ENSP00000386023,9.223372036854777E13,0.8329,23.0,23.0,3.881,2.0,0.25,184.91667,3.63614,732.04632,10900.0,0.67984,
9606.ENSP00000386380,9.223372036854777E13,1.13633,59.0,59.0,45.411,1.0,0.25,204.25,3.74505,59.92488,2614.0,0.6803,
9606.ENSP00000305651,9.223372036854777E13,1.04887,96.0,96.0,57.869,1.0,0.25,233.25,4.00248,467.66403,19050.0,0.53904,
9606.ENSP00000331902,9.223372036854777E13,1.37002,32.0,32.0,6.576,1.0,0.2,163.11667,3.23515,0.0,0.0,1.0,
9606.ENSP00000232905,120.0,0.64826,5.0,5.0,1.562,1.0,0.2,137.03333,2.94307,0.0,0.0,1.0,
9606.ENSP00000349790,9.223372036854777E13,1.27074,34.0,34.0,6.938,1.0,0.2,166.11667,3.2698,22.19147,582.0,0.90909,
9606.ENSP00000379823,9.223372036854777E13,1.07037,38.0,38.0,11.306,2.0,0.25,187.33333,3.59406,466.69095,12416.0,0.73826,
9606.ENSP00000398568,9.223372036854777E13,1.22869,61.0,61.0,43.23,1.0,0.25,205.91667,3.76485,66.91193,3592.0,0.72787,
9606.ENSP00000262306,9.223372036854777E13,0.67068,54.0,54.0,19.869,1.0,0.33333,215.16667,3.94307,1176.15442,29348.0,0.413,
9606.ENSP00000378974,9.223372036854777E13,0.9829,58.0,61.0,42.585,1.0,0.33333,220.66667,3.9901,1084.33295,25178.0,0.53497,
9606.ENSP00000354901,9.223372036854777E13,1.20219,69.0,69.0,45.725,1.0,0.25,207.91667,3.74752,98.39003,3874.0,0.685,
9606.ENSP00000240618,9.223372036854777E13,1.22427,55.0,56.0,44.057,1.0,0.25,203.58333,3.74257,217.21282,5348.0,0.72273,
9606.ENSP00000261693,9.223372036854777E13,1.13926,59.0,59.0,48.035,1.0,0.25,214.75,3.91089,133.43902,5838.0,0.68206,
9606.ENSP00000496044,9.223372036854777E13,0.56317,45.0,45.0,11.824,3.0,0.25,203.66667,3.81436,2133.02298,35102.0,0.36768,
9606.ENSP00000260361,82081.0,0.81806,10.0,11.0,1.753,1.0,0.25,147.58333,3.08416,614.97482,12798.0,0.74545,
9606.ENSP00000281043,4.0684566243E11,0.84716,34.0,34.0,25.478,1.0,0.25,204.25,3.87871,89.75543,3442.0,0.60606,
9606.ENSP00000348107,29.0,0.56839,4.0,8.0,3.751,1.0,0.25,155.41667,3.26485,83.27118,1452.0,0.28571,
9606.ENSP00000452454,9.223372036854777E13,1.30684,44.0,44.0,16.219,1.0,0.25,200.91667,3.77475,84.07738,4514.0,0.85941,
9606.ENSP00000252622,9.223372036854777E13,0.96416,20.0,20.0,3.289,1.0,0.25,160.91667,3.27723,95.7306,1686.0,0.82632,
9606.ENSP00000302234,9.223372036854777E13,1.12655,47.0,47.0,36.265,1.0,0.25,201.75,3.76733,295.76534,7734.0,0.72525,
9606.ENSP00000304895,9.223372036854777E13,0.97818,59.0,60.0,39.406,1.0,0.25,214.5,3.90099,361.59454,9854.0,0.5661,
9606.ENSP00000226574,9.223372036854777E13,0.70478,162.0,163.0,69.077,5.0,0.33333,278.16667,4.33911,6234.25843,135084.0,0.30448,
9606.ENSP00000473290,9.223372036854777E13,0.86035,39.0,40.0,21.666,2.0,0.33333,209.0,3.92079,2139.61897,56846.0,0.55897,
9606.ENSP00000430432,2.5076842531297E13,0.72546,42.0,43.0,27.811,1.0,0.33333,212.0,3.9505,848.38625,19144.0,0.46179,
9606.ENSP00000427279,9.223372036854777E13,1.1754,47.0,47.0,38.635,1.0,0.25,198.08333,3.71287,34.15983,1774.0,0.75671,
9606.ENSP00000367832,9.223372036854777E13,1.23191,32.0,32.0,30.205,1.0,0.25,183.58333,3.56683,4.35953,160.0,0.89919,
9606.ENSP00000498227,9.223372036854777E13,1.09002,79.0,79.0,52.569,1.0,0.25,215.25,3.81436,250.29373,8806.0,0.59526,
9606.ENSP00000293328,9.223372036854777E13,0.98256,83.0,83.0,56.491,1.0,0.25,226.58333,3.96782,406.84958,15158.0,0.52836,
9606.ENSP00000325120,9.223372036854777E13,0.92768,43.0,43.0,36.832,1.0,0.25,206.33333,3.85891,123.88598,5698.0,0.61462,
9606.ENSP00000259008,9.223372036854777E13,0.79331,42.0,42.0,13.038,1.0,0.25,187.0,3.58168,340.07579,7544.0,0.52962,
9606.ENSP00000358165,9.223372036854777E13,1.14958,54.0,54.0,43.076,1.0,0.25,201.91667,3.73762,72.52315,2678.0,0.7079,
9606.ENSP00000391826,9.223372036854777E13,0.93297,51.0,51.0,39.22,1.0,0.25,209.0,3.86386,100.04879,4032.0,0.5851,
9606.ENSP00000260302,9.223372036854777E13,0.84301,40.0,40.0,31.857,1.0,0.25,200.58333,3.78465,642.25245,21214.0,0.57179,
9606.ENSP00000318986,6.0,0.30898,3.0,5.0,1.732,1.0,0.25,154.58333,3.25495,45.30309,796.0,0.2,
9606.ENSP00000315477,9.223372036854777E13,1.18117,35.0,35.0,34.039,1.0,0.25,189.25,3.63614,11.11897,662.0,0.83697,
9606.ENSP00000320935,9.223372036854777E13,0.83291,53.0,53.0,35.2,1.0,0.25,211.58333,3.89109,534.42358,21694.0,0.51597,
9606.ENSP00000384273,9.223372036854777E13,0.68578,101.0,101.0,54.312,2.0,0.33333,243.5,4.13119,2361.569,63240.0,0.34693,
9606.ENSP00000478887,9.223372036854777E13,0.60576,160.0,161.0,65.431,16.0,0.33333,277.0,4.33168,10742.68928,241120.0,0.26266,
9606.ENSP00000313171,2.6297993616E12,0.91038,23.0,23.0,5.289,1.0,0.25,167.58333,3.36881,24.81484,570.0,0.74308,
9606.ENSP00000425915,497.0,0.54893,9.0,15.0,7.492,3.0,0.25,185.0,3.67822,1219.41228,18852.0,0.31429,
9606.ENSP00000294008,9.223372036854777E13,1.06742,25.0,25.0,8.28,1.0,0.25,188.08333,3.68069,69.23758,2760.0,0.84667,
9606.ENSP00000388620,9.223372036854777E13,0.984,45.0,45.0,32.885,1.0,0.25,199.33333,3.74257,120.04035,4272.0,0.64242,
9606.ENSP00000380901,9.223372036854777E13,1.24084,34.0,34.0,6.905,1.0,0.2,173.11667,3.38614,138.13557,2560.0,0.8877,
9606.ENSP00000261868,131.0,0.57059,6.0,11.0,3.26,3.0,0.25,170.91667,3.48267,919.4601,5154.0,0.23636,
9606.ENSP00000352516,9.223372036854777E13,0.81382,48.0,50.0,33.431,2.0,0.33333,216.0,3.97525,2575.52758,51068.0,0.47918,
9606.ENSP00000476100,9.223372036854777E13,1.13144,57.0,58.0,19.44,1.0,0.25,199.08333,3.68317,391.16041,7958.0,0.66122,
9606.ENSP00000016171,891.0,0.47511,11.0,12.0,2.248,1.0,0.25,158.91667,3.2797,561.65065,12396.0,0.42424,
9606.ENSP00000303153,9.223372036854777E13,1.37002,32.0,32.0,4.75,1.0,0.2,163.11667,3.23515,0.0,0.0,1.0,
9606.ENSP00000272645,9.223372036854777E13,1.10607,59.0,60.0,20.571,1.0,0.25,204.58333,3.75495,656.5532,10574.0,0.64011,
9606.ENSP00000418695,9.223372036854777E13,0.8571,31.0,31.0,15.23,1.0,0.25,199.25,3.81683,213.31463,6734.0,0.63226,
9606.ENSP00000348385,9.223372036854777E13,1.37002,32.0,32.0,4.815,1.0,0.2,163.11667,3.23515,0.0,0.0,1.0,
9606.ENSP00000295688,7336.0,0.43076,16.0,16.0,6.441,1.0,0.25,181.91667,3.62871,218.90142,4374.0,0.4,
9606.ENSP00000343925,9.223372036854777E13,1.03679,44.0,44.0,34.564,1.0,0.25,206.91667,3.86881,62.4339,2854.0,0.68182,
9606.ENSP00000295683,9.223372036854777E13,1.17266,49.0,49.0,39.792,1.0,0.25,197.41667,3.69059,35.87471,1670.0,0.7449,
9606.ENSP00000434729,1088690.0,0.74084,13.0,15.0,3.45,2.0,0.25,181.5,3.63366,332.06129,4212.0,0.55238,
9606.ENSP00000351310,9.223372036854777E13,1.37002,32.0,32.0,6.793,1.0,0.2,163.11667,3.23515,0.0,0.0,1.0,
9606.ENSP00000376637,9.223372036854777E13,0.90951,112.0,112.0,61.845,1.0,0.33333,248.0,4.14356,964.7132,31460.0,0.44562,
9606.ENSP00000443432,9.223372036854777E13,1.2486,43.0,43.0,38.345,1.0,0.25,193.25,3.66089,17.31284,816.0,0.82724,
9606.ENSP00000374455,5.030496246E9,0.76493,34.0,34.0,26.815,1.0,0.25,204.08333,3.87376,83.84414,3328.0,0.54724,
9606.ENSP00000497290,9.223372036854777E13,1.11051,48.0,48.0,36.38,1.0,0.25,209.41667,3.88614,80.42426,3416.0,0.71011,
9606.ENSP00000351314,9.223372036854777E13,0.90122,29.0,29.0,16.316,1.0,0.25,194.58333,3.75495,51.82941,2088.0,0.6798,
9606.ENSP00000362361,9.223372036854777E13,0.83797,65.0,66.0,29.12,2.0,0.33333,224.16667,4.01733,1598.32187,45872.0,0.47179,
9606.ENSP00000478303,9.223372036854777E13,0.94478,65.0,65.0,18.045,2.0,0.25,209.41667,3.80198,1045.08525,16728.0,0.54856,
9606.ENSP00000274712,9.223372036854777E13,1.11231,19.0,20.0,2.31,1.0,0.25,159.58333,3.2599,56.58544,800.0,0.87368,
9606.ENSP00000389814,9.223372036854777E13,0.80722,72.0,72.0,46.63,1.0,0.25,220.83333,3.92822,1099.30543,41886.0,0.45383,
9606.ENSP00000305422,9.223372036854777E13,0.73429,78.0,78.0,44.351,1.0,0.25,226.66667,3.9901,1142.94292,40004.0,0.4026,
9606.ENSP00000478672,9.223372036854777E13,1.06942,36.0,36.0,29.375,1.0,0.25,195.0,3.72277,96.46936,3426.0,0.75079,
9606.ENSP00000328207,9.223372036854777E13,1.15832,39.0,39.0,30.153,1.0,0.25,190.75,3.64109,22.51602,1454.0,0.79217,
