node_name,MCC,DMNC,MNC,Degree,EPC,BottleNeck,EcCentricity,Closeness,Radiality,Betweenness,Stress,ClusteringCoefficient
9606.ENSP00000369317,1.307674368006E12,0.8743,17.0,17.0,20.011,3.0,0.14286,128.36905,3.95228,1563.98086,9296.0,0.79412,
9606.ENSP00000494321,8.7178291204E10,1.02476,14.0,18.0,51.803,2.0,0.2,158.03333,4.77223,3105.05207,18776.0,0.59477,
9606.ENSP00000286371,8.7178291201E10,1.02476,14.0,15.0,45.348,1.0,0.16667,147.15,4.54881,681.70704,2524.0,0.86667,
9606.ENSP00000216185,4.0,0.30898,3.0,3.0,17.087,1.0,0.2,148.9,4.69631,95.04235,1828.0,0.66667,
9606.ENSP00000242591,9.580032E8,0.98353,13.0,13.0,34.766,1.0,0.16667,132.01667,4.141,12.32207,472.0,0.98718,
9606.ENSP00000353292,750.0,0.39027,11.0,11.0,33.74,1.0,0.16667,147.7,4.55748,1291.38376,12768.0,0.41818,
9606.ENSP00000360502,127.0,0.57059,6.0,7.0,15.68,1.0,0.16667,126.5,4.04772,333.56913,2772.0,0.57143,
9606.ENSP00000356562,2.0,0.0,1.0,2.0,7.528,1.0,0.16667,110.73333,3.56399,10.66883,60.0,0.0,
9606.ENSP00000216180,7.0,0.2842,4.0,5.0,17.53,2.0,0.16667,125.96667,4.06291,299.43651,2290.0,0.3,
9606.ENSP00000359512,120.0,0.64826,5.0,5.0,8.407,1.0,0.14286,113.39524,3.64425,0.0,0.0,1.0,
9606.ENSP00000392423,2.0,0.0,1.0,2.0,6.209,1.0,0.16667,124.51667,4.06725,244.71445,1094.0,0.0,
9606.ENSP00000401470,6.0,0.30779,2.0,6.0,12.833,2.0,0.16667,140.58333,4.4859,1173.38879,5172.0,0.06667,
9606.ENSP00000313995,362880.0,0.85919,9.0,9.0,9.657,1.0,0.14286,114.50952,3.58351,0.0,0.0,1.0,
9606.ENSP00000263035,5049.0,0.57279,9.0,10.0,33.87,1.0,0.16667,139.16667,4.34924,231.57956,2524.0,0.53333,
9606.ENSP00000342056,5943.0,0.25379,35.0,38.0,63.953,31.0,0.2,182.5,5.07592,17291.11863,121820.0,0.1522,
9606.ENSP00000343023,126.0,0.64826,5.0,11.0,27.334,5.0,0.2,156.31667,4.78959,3755.44122,20852.0,0.21818,
9606.ENSP00000381654,234.0,0.51877,10.0,10.0,37.739,1.0,0.16667,138.0,4.29284,147.41211,3044.0,0.57778,
9606.ENSP00000360973,1925.0,0.49549,14.0,17.0,37.295,5.0,0.16667,151.96667,4.61171,2638.513,18460.0,0.32353,
9606.ENSP00000254323,362880.0,0.85919,9.0,9.0,9.305,1.0,0.14286,114.50952,3.58351,0.0,0.0,1.0,
9606.ENSP00000257951,1.307674368E12,1.05156,15.0,15.0,18.208,1.0,0.14286,117.00714,3.57484,0.0,0.0,1.0,
9606.ENSP00000312778,1.437004801E9,0.99098,14.0,15.0,36.471,1.0,0.16667,137.98333,4.26681,602.88889,3174.0,0.8381,
9606.ENSP00000329097,26.0,0.42794,6.0,8.0,24.693,1.0,0.2,152.05,4.69197,1517.73441,9644.0,0.32143,
9606.ENSP00000359506,7.0,0.30779,2.0,7.0,14.087,3.0,0.2,136.71667,4.32538,1841.06602,9014.0,0.09524,
9606.ENSP00000359504,960.0,0.67062,8.0,8.0,12.411,1.0,0.16667,129.03333,4.14534,104.60376,1316.0,0.82143,
9606.ENSP00000497609,3628808.0,0.89787,10.0,15.0,40.124,3.0,0.2,163.05,4.90456,3883.47547,22726.0,0.45714,
9606.ENSP00000244745,2.0,0.30779,2.0,2.0,4.554,1.0,0.14286,116.15476,3.77007,0.0,0.0,1.0,
9606.ENSP00000484411,6.0,0.46346,3.0,3.0,4.14,1.0,0.14286,100.81905,3.13449,0.0,0.0,1.0,
9606.ENSP00000428845,3.9916837E7,0.57435,16.0,19.0,55.519,7.0,0.2,172.65,5.02603,5403.66057,35000.0,0.38012,
9606.ENSP00000263269,6.227020922E9,0.92341,14.0,16.0,33.433,5.0,0.16667,149.61667,4.5705,3640.16201,24304.0,0.68333,
9606.ENSP00000345206,43.0,0.31924,10.0,13.0,33.785,3.0,0.2,159.81667,4.8243,3240.60383,19968.0,0.21795,
9606.ENSP00000245838,4.0,0.30779,2.0,4.0,5.21,1.0,0.16667,116.33333,3.77007,552.29788,2282.0,0.16667,
9606.ENSP00000403663,362888.0,0.66175,11.0,11.0,16.323,1.0,0.16667,128.35,4.04121,898.81463,8592.0,0.70909,
9606.ENSP00000347754,6.227020812E9,0.82122,15.0,15.0,31.421,1.0,0.16667,137.66667,4.27115,1216.18056,14690.0,0.78095,
9606.ENSP00000319281,40320.0,0.8164,8.0,8.0,16.615,1.0,0.16667,128.31667,4.12364,0.0,0.0,1.0,
9606.ENSP00000311318,5760.0,0.75809,8.0,8.0,20.463,1.0,0.16667,126.93333,4.08243,0.66667,4.0,0.92857,
9606.ENSP00000356224,40327.0,0.59858,10.0,13.0,32.808,10.0,0.16667,153.85,4.6551,5255.99452,38458.0,0.38462,
9606.ENSP00000317578,8.0,0.37893,4.0,4.0,15.813,1.0,0.16667,128.65,4.11714,190.26567,1992.0,0.66667,
9606.ENSP00000423665,2.0,0.30779,2.0,2.0,2.556,1.0,0.14286,105.39524,3.40347,0.0,0.0,1.0,
9606.ENSP00000424630,6480.0,0.73986,9.0,9.0,31.041,1.0,0.16667,133.0,4.18655,30.33892,552.0,0.86111,
9606.ENSP00000317691,3.9916802E7,0.81956,12.0,12.0,23.445,1.0,0.2,133.56667,4.23427,438.77264,3646.0,0.84848,
9606.ENSP00000340684,6491.0,0.73986,9.0,17.0,42.165,13.0,0.2,157.7,4.7462,5394.57401,43266.0,0.25735,
9606.ENSP00000216832,4.0,0.30898,3.0,3.0,2.791,1.0,0.14286,105.69524,3.37744,6.51923,36.0,0.66667,
9606.ENSP00000365840,288.0,0.54893,9.0,9.0,16.863,1.0,0.16667,131.13333,4.15618,253.63305,2914.0,0.63889,
9606.ENSP00000385312,4.0,0.30898,3.0,3.0,6.574,1.0,0.16667,121.7,3.99783,26.01628,184.0,0.66667,
9606.ENSP00000434552,42.0,0.4082,8.0,8.0,28.435,1.0,0.16667,148.36667,4.61171,514.84215,4754.0,0.5,
9606.ENSP00000493946,4.79002322E8,0.8108,14.0,14.0,34.342,2.0,0.16667,133.26667,4.15184,255.94509,2504.0,0.79121,
9606.ENSP00000420269,6480.0,0.73986,9.0,9.0,29.849,1.0,0.16667,133.0,4.18655,30.33892,552.0,0.86111,
9606.ENSP00000348170,1554.0,0.44706,13.0,17.0,45.695,3.0,0.2,158.36667,4.75488,3393.24582,22778.0,0.25735,
9606.ENSP00000384109,3628808.0,0.68784,12.0,16.0,32.936,5.0,0.2,154.63333,4.71584,3141.25571,17074.0,0.4,
9606.ENSP00000308753,725786.0,0.70248,12.0,12.0,49.738,1.0,0.16667,145.13333,4.49241,343.2361,3594.0,0.72727,
9606.ENSP00000361009,3.0,0.30779,2.0,3.0,16.865,1.0,0.16667,131.48333,4.23644,143.61829,1242.0,0.33333,
9606.ENSP00000317686,5046.0,0.67062,8.0,8.0,15.679,3.0,0.16667,127.01667,4.00651,275.26637,2544.0,0.82143,
9606.ENSP00000350132,8.7178291228E10,1.02476,14.0,21.0,57.206,4.0,0.2,164.98333,4.87636,5686.46288,31638.0,0.46667,
9606.ENSP00000354612,10.0,0.46346,3.0,7.0,17.568,3.0,0.16667,132.23333,4.2039,759.08873,5372.0,0.19048,
9606.ENSP00000436836,6.227020924E9,0.75383,16.0,16.0,28.111,1.0,0.16667,141.7,4.39479,1653.41704,13252.0,0.7,
9606.ENSP00000217901,5101.0,0.52601,11.0,12.0,41.166,1.0,0.2,146.93333,4.52711,666.25966,6276.0,0.4697,
9606.ENSP00000377936,9.0,0.2842,4.0,7.0,23.959,2.0,0.16667,147.73333,4.58134,2667.75465,13352.0,0.14286,
9606.ENSP00000303077,49.0,0.58344,5.0,6.0,28.983,1.0,0.16667,138.7,4.36226,203.36226,1832.0,0.6,
9606.ENSP00000305133,40320.0,0.8164,8.0,8.0,20.93,1.0,0.16667,130.18333,4.14534,0.0,0.0,1.0,
9606.ENSP00000327487,3.9916804E7,0.72807,13.0,13.0,24.414,2.0,0.2,136.6,4.29718,689.49102,4966.0,0.73077,
9606.ENSP00000251900,5041.0,0.76834,7.0,8.0,15.264,1.0,0.16667,122.86667,3.88503,461.90806,2740.0,0.75,
9606.ENSP00000342513,840.0,0.69516,7.0,7.0,10.544,1.0,0.16667,123.03333,3.95879,8.53852,84.0,0.90476,
9606.ENSP00000293745,1.307674368E12,1.05156,15.0,15.0,18.11,1.0,0.14286,117.00714,3.57484,0.0,0.0,1.0,
9606.ENSP00000478561,5.0,0.30779,2.0,5.0,12.343,2.0,0.16667,137.05,4.35792,961.73449,7098.0,0.1,
9606.ENSP00000493716,5.0,0.30779,2.0,5.0,18.288,2.0,0.16667,138.11667,4.41432,1054.10011,6376.0,0.2,
9606.ENSP00000488361,46080.0,0.59684,14.0,14.0,28.548,1.0,0.16667,136.18333,4.25813,238.67699,2112.0,0.58242,
9606.ENSP00000349396,8.7178291201E10,1.02476,14.0,15.0,45.423,1.0,0.16667,144.1,4.46638,431.35731,2440.0,0.86667,
9606.ENSP00000331741,7.0,0.46346,3.0,4.0,6.654,1.0,0.16667,118.2,3.80043,628.52235,4770.0,0.5,
9606.ENSP00000326031,133.0,0.52304,6.0,17.0,35.734,17.0,0.2,169.98333,5.00217,12165.2849,72788.0,0.08088,
9606.ENSP00000481750,362882.0,0.85919,9.0,11.0,15.832,2.0,0.16667,129.7,4.07809,1559.29808,8060.0,0.65455,
9606.ENSP00000261733,5127.0,0.32321,18.0,19.0,46.93,4.0,0.16667,157.21667,4.70716,3055.49717,28158.0,0.25731,
9606.ENSP00000280358,80760.0,0.76356,11.0,11.0,18.67,2.0,0.16667,127.4,4.01302,229.83846,3630.0,0.81818,
9606.ENSP00000260408,3.9916813E7,0.72807,13.0,18.0,49.829,5.0,0.16667,162.11667,4.85683,3166.59012,20528.0,0.39869,
9606.ENSP00000316029,46.0,0.25452,11.0,16.0,49.291,5.0,0.2,172.1,5.01085,5818.4981,34010.0,0.15,
9606.ENSP00000373328,6.0,0.30898,3.0,5.0,13.516,2.0,0.16667,141.35,4.49675,779.45694,3848.0,0.3,
9606.ENSP00000328004,5041.0,0.76834,7.0,8.0,15.17,1.0,0.16667,119.51667,3.78525,58.80929,474.0,0.75,
9606.ENSP00000308976,6.227020806E9,0.90089,14.0,14.0,28.517,1.0,0.14286,124.16905,3.86551,217.60762,2932.0,0.87912,
9606.ENSP00000266070,80641.0,0.81806,10.0,11.0,17.664,2.0,0.16667,128.63333,4.03037,570.48611,4616.0,0.74545,
9606.ENSP00000355961,120.0,0.64826,5.0,5.0,2.539,1.0,0.14286,97.71667,2.92191,0.0,0.0,1.0,
9606.ENSP00000357901,2.0,0.30779,2.0,2.0,7.512,1.0,0.14286,105.74524,3.37961,0.0,0.0,1.0,
9606.ENSP00000317469,1.437004808E9,0.81665,16.0,16.0,38.026,1.0,0.16667,146.05,4.48807,1244.70628,9704.0,0.75833,
9606.ENSP00000281456,3.9916968E7,0.36036,24.0,24.0,65.773,9.0,0.2,181.43333,5.16269,8015.46703,64736.0,0.28986,
9606.ENSP00000386880,3628920.0,0.83144,11.0,11.0,30.554,1.0,0.16667,142.51667,4.46855,51.62859,598.0,0.89091,
9606.ENSP00000498074,290.0,0.54893,9.0,11.0,17.333,1.0,0.16667,136.63333,4.28633,1077.82248,6682.0,0.41818,
9606.ENSP00000360124,14.0,0.37893,4.0,10.0,39.225,5.0,0.2,158.56667,4.78742,4865.62767,28578.0,0.11111,
9606.ENSP00000360365,2.0,0.30779,2.0,2.0,6.38,1.0,0.16667,117.43333,3.83514,0.0,0.0,1.0,
9606.ENSP00000454014,6.227020806E9,0.90089,14.0,14.0,27.866,2.0,0.14286,124.16905,3.86551,217.60762,2932.0,0.87912,
9606.ENSP00000385787,3.99168E7,0.93324,11.0,11.0,20.458,1.0,0.16667,127.95,4.06941,0.0,0.0,1.0,
9606.ENSP00000328358,1.307674368001E12,1.05156,15.0,16.0,18.384,2.0,0.14286,120.14048,3.67679,465.75619,1934.0,0.875,
9606.ENSP00000401437,372960.0,0.81447,11.0,11.0,47.106,1.0,0.16667,136.58333,4.28416,3.10778,24.0,0.87273,
9606.ENSP00000444688,8.7178291208E10,0.84358,16.0,16.0,48.929,1.0,0.2,151.3,4.64425,549.62927,4466.0,0.78333,
9606.ENSP00000350162,80640.0,0.81806,10.0,10.0,18.322,1.0,0.14286,125.62619,3.96746,91.26439,1992.0,0.91111,
9606.ENSP00000362306,3.9916824E7,0.81956,12.0,20.0,36.722,10.0,0.2,162.75,4.84382,7299.01956,43518.0,0.34737,
9606.ENSP00000224784,160.0,0.54881,7.0,14.0,49.666,2.0,0.16667,162.26667,4.85033,3754.00923,23350.0,0.1978,
9606.ENSP00000458537,2.0,0.0,1.0,2.0,9.44,1.0,0.16667,130.76667,4.26464,47.59677,334.0,0.0,
9606.ENSP00000289104,11.0,0.32413,5.0,6.0,24.848,1.0,0.16667,145.81667,4.5423,870.56563,5832.0,0.33333,
9606.ENSP00000318585,7.0,0.30898,3.0,6.0,23.749,3.0,0.16667,143.9,4.51844,1517.41886,8838.0,0.13333,
9606.ENSP00000490119,720.0,0.71324,6.0,6.0,15.443,1.0,0.16667,129.51667,4.1757,0.0,0.0,1.0,
9606.ENSP00000293670,1.307674368E12,1.05156,15.0,15.0,17.737,1.0,0.14286,117.00714,3.57484,0.0,0.0,1.0,
9606.ENSP00000354772,364320.0,0.78053,11.0,11.0,33.98,1.0,0.2,149.4,4.64208,198.03754,3330.0,0.83636,
9606.ENSP00000381034,40322.0,0.8164,8.0,10.0,24.99,2.0,0.16667,140.35,4.4013,740.65196,3868.0,0.62222,
9606.ENSP00000363748,133.0,0.64826,5.0,10.0,31.684,1.0,0.16667,144.45,4.44252,2735.76526,24486.0,0.33333,
9606.ENSP00000445001,121.0,0.64826,5.0,6.0,3.236,4.0,0.14286,109.31905,3.44252,1431.47967,5312.0,0.66667,
9606.ENSP00000322706,416.0,0.55867,10.0,12.0,41.721,2.0,0.2,145.05,4.46638,1700.25802,11224.0,0.42424,
9606.ENSP00000279441,2.0,0.0,1.0,2.0,13.134,1.0,0.16667,133.08333,4.29935,42.67547,316.0,0.0,
9606.ENSP00000245457,122.0,0.52304,6.0,6.0,23.914,1.0,0.14286,126.77619,4.02169,65.92066,1214.0,0.73333,
9606.ENSP00000483946,5046.0,0.67062,8.0,8.0,16.171,1.0,0.16667,121.0,3.80911,57.05241,652.0,0.82143,
9606.ENSP00000338186,5090.0,0.36053,15.0,15.0,26.767,7.0,0.16667,149.91667,4.56182,2694.87956,25926.0,0.34286,
9606.ENSP00000399808,8.0,0.37893,4.0,4.0,4.377,1.0,0.14286,105.34762,3.31453,37.58701,304.0,0.66667,
9606.ENSP00000327048,7.0,0.30898,3.0,6.0,11.359,3.0,0.16667,130.31667,4.15835,964.62502,5052.0,0.2,
9606.ENSP00000329102,5.0,0.30779,2.0,5.0,12.431,2.0,0.16667,134.08333,4.3102,1084.35456,6038.0,0.2,
9606.ENSP00000306261,1.307674368001E12,1.05156,15.0,16.0,19.513,2.0,0.14286,127.53571,3.96095,2772.30141,11838.0,0.875,
9606.ENSP00000434466,122.0,0.64826,5.0,7.0,3.184,3.0,0.14286,110.49286,3.46204,1938.74946,5914.0,0.47619,
9606.ENSP00000360583,362880.0,0.85919,9.0,9.0,9.768,1.0,0.14286,114.50952,3.58351,0.0,0.0,1.0,
9606.ENSP00000364709,3.0,0.30779,2.0,3.0,8.381,1.0,0.14286,119.72143,3.8308,200.9913,896.0,0.33333,
9606.ENSP00000362768,3.0,0.30779,2.0,3.0,7.446,1.0,0.16667,126.63333,4.13232,413.04241,1634.0,0.33333,
9606.ENSP00000249700,725764.0,0.67321,12.0,12.0,50.124,1.0,0.16667,143.68333,4.43601,495.32631,4814.0,0.69697,
9606.ENSP00000246792,25.0,0.26253,9.0,10.0,37.535,1.0,0.16667,150.6,4.58134,1604.11678,11812.0,0.24444,
9606.ENSP00000221476,46801.0,0.7981,10.0,11.0,45.811,1.0,0.16667,142.28333,4.44252,280.70541,2506.0,0.72727,
9606.ENSP00000369391,3.9916802E7,0.81956,12.0,12.0,21.945,1.0,0.2,133.56667,4.23427,438.77264,3646.0,0.84848,
9606.ENSP00000467141,1226589.0,0.47932,27.0,30.0,69.282,20.0,0.2,182.41667,5.13883,10579.42793,69252.0,0.29885,
9606.ENSP00000420298,3.0,0.0,1.0,3.0,7.279,1.0,0.14286,120.00952,3.85683,606.75094,2504.0,0.0,
9606.ENSP00000424655,3628923.0,0.73175,12.0,13.0,35.658,3.0,0.16667,154.28333,4.72017,2148.95455,12126.0,0.64103,
9606.ENSP00000499074,34.0,0.33413,9.0,9.0,31.876,1.0,0.16667,129.45,4.06291,127.02394,1930.0,0.38889,
9606.ENSP00000390084,6.2270208E9,0.9963,13.0,13.0,28.369,1.0,0.14286,122.95238,3.85033,0.0,0.0,1.0,
9606.ENSP00000233331,3628800.0,0.89787,10.0,10.0,28.845,1.0,0.16667,139.53333,4.40564,0.0,0.0,1.0,
9606.ENSP00000025008,6495.0,0.52686,12.0,13.0,31.008,1.0,0.2,158.05,4.81128,2550.82645,14452.0,0.46154,
9606.ENSP00000343782,9.0,0.30898,3.0,8.0,20.912,1.0,0.2,142.21667,4.47939,1784.88811,11734.0,0.14286,
9606.ENSP00000360697,3.991681E7,0.60089,15.0,15.0,48.312,1.0,0.16667,156.21667,4.7462,1091.58972,9726.0,0.57143,
9606.ENSP00000385616,40324.0,0.69213,9.0,11.0,22.613,3.0,0.16667,144.35,4.46855,2283.09566,16934.0,0.54545,
9606.ENSP00000380044,6.0,0.30779,2.0,6.0,15.259,5.0,0.2,137.06667,4.34924,2080.18865,12014.0,0.13333,
9606.ENSP00000356975,2.0,0.0,1.0,2.0,9.177,1.0,0.16667,123.78333,4.06725,28.82058,164.0,0.0,
9606.ENSP00000355889,6.0,0.46346,3.0,3.0,18.936,1.0,0.16667,130.1,4.16052,0.0,0.0,1.0,
9606.ENSP00000400312,720.0,0.71324,6.0,6.0,16.509,1.0,0.16667,125.93333,4.07809,0.0,0.0,1.0,
9606.ENSP00000318351,5062.0,0.49207,11.0,11.0,36.392,1.0,0.16667,141.86667,4.40564,540.19684,4466.0,0.52727,
9606.ENSP00000371336,490320.0,0.77702,14.0,14.0,54.409,1.0,0.16667,144.51667,4.47072,63.70036,1194.0,0.75824,
9606.ENSP00000478026,4.0,0.0,1.0,4.0,12.446,1.0,0.2,143.0,4.56399,602.38014,2506.0,0.0,
9606.ENSP00000329127,9.0,0.46346,3.0,6.0,25.213,1.0,0.16667,141.71667,4.43601,871.75085,7344.0,0.26667,
9606.ENSP00000267113,40440.0,0.76373,9.0,9.0,19.814,1.0,0.16667,133.3,4.24078,53.32746,524.0,0.88889,
9606.ENSP00000310861,1.307674368E12,1.05156,15.0,15.0,18.831,1.0,0.14286,117.00714,3.57484,0.0,0.0,1.0,
9606.ENSP00000493536,124.0,0.52304,6.0,8.0,16.081,5.0,0.2,142.18333,4.49458,1467.16045,8800.0,0.39286,
9606.ENSP00000355771,3.9916809E7,0.93324,11.0,19.0,53.095,7.0,0.2,166.01667,4.91106,5459.59009,32584.0,0.33918,
9606.ENSP00000384537,40442.0,0.76373,9.0,11.0,21.664,4.0,0.2,150.25,4.65076,2143.26703,10146.0,0.58182,
9606.ENSP00000261558,362880.0,0.85919,9.0,9.0,11.847,1.0,0.16667,112.83333,3.52278,0.0,0.0,1.0,
9606.ENSP00000338777,362880.0,0.85919,9.0,9.0,11.749,1.0,0.16667,112.83333,3.52278,0.0,0.0,1.0,
9606.ENSP00000318822,4.0,0.30779,2.0,4.0,7.813,1.0,0.16667,131.45,4.27332,237.01692,1172.0,0.16667,
9606.ENSP00000306606,6481.0,0.73986,9.0,10.0,31.891,1.0,0.16667,140.58333,4.39046,421.50126,3448.0,0.68889,
9606.ENSP00000379847,4.0,0.30779,2.0,4.0,12.266,1.0,0.16667,130.71667,4.20607,333.00539,2284.0,0.16667,
9606.ENSP00000257068,722.0,0.71324,6.0,8.0,29.687,1.0,0.16667,139.16667,4.36443,664.23679,7214.0,0.53571,
9606.ENSP00000327889,120.0,0.64826,5.0,5.0,2.783,1.0,0.14286,97.71667,2.92191,0.0,0.0,1.0,
9606.ENSP00000367872,2885.0,0.26122,29.0,30.0,46.894,3.0,0.16667,167.16667,4.80694,5172.77435,44168.0,0.18391,
9606.ENSP00000243903,3628801.0,0.89787,10.0,11.0,30.694,2.0,0.16667,143.98333,4.49892,1116.79369,5784.0,0.81818,
9606.ENSP00000478721,9.0,0.37893,4.0,5.0,10.049,4.0,0.16667,124.83333,4.01735,1447.21511,8026.0,0.4,
9606.ENSP00000422607,298.0,0.3491,14.0,14.0,41.903,2.0,0.2,148.61667,4.54664,1448.4116,14512.0,0.34066,
9606.ENSP00000348455,46084.0,0.49358,16.0,16.0,31.492,1.0,0.16667,144.33333,4.44685,978.12366,6610.0,0.45833,
9606.ENSP00000276914,732.0,0.35633,11.0,11.0,33.856,3.0,0.16667,152.5,4.69197,1881.87134,14994.0,0.38182,
9606.ENSP00000389998,9.58003924E8,0.83123,15.0,17.0,38.802,2.0,0.16667,146.86667,4.46855,2849.63145,17172.0,0.61029,
9606.ENSP00000341819,6.2270208E9,0.9963,13.0,13.0,26.575,1.0,0.14286,122.95238,3.85033,0.0,0.0,1.0,
9606.ENSP00000464443,1.437004802E9,0.89132,15.0,15.0,37.172,1.0,0.16667,140.91667,4.3731,805.02494,6426.0,0.84762,
9606.ENSP00000352833,6.0,0.30779,2.0,6.0,14.555,1.0,0.16667,139.63333,4.4295,936.78305,4854.0,0.06667,
9606.ENSP00000426083,6480.0,0.73986,9.0,9.0,30.762,1.0,0.16667,133.0,4.18655,30.33892,552.0,0.86111,
9606.ENSP00000410402,3.0,0.0,1.0,3.0,8.571,2.0,0.16667,121.21667,3.91757,259.54539,1222.0,0.0,
9606.ENSP00000337332,3.0,0.30779,2.0,3.0,8.172,1.0,0.16667,121.9,3.94794,239.48224,1136.0,0.33333,
9606.ENSP00000281154,3.9916824E7,0.76639,13.0,13.0,48.604,1.0,0.2,156.18333,4.7397,612.17894,5496.0,0.76923,
9606.ENSP00000352835,127471.0,0.5564,16.0,17.0,57.381,1.0,0.2,158.78333,4.74187,2706.67725,24208.0,0.45588,
9606.ENSP00000327758,433.0,0.59666,9.0,10.0,45.054,1.0,0.16667,153.43333,4.70499,606.15685,5152.0,0.55556,
9606.ENSP00000260570,1.437005522E9,0.84358,16.0,16.0,37.885,1.0,0.2,142.46667,4.39913,1065.16463,7934.0,0.78333,
9606.ENSP00000430338,120.0,0.64826,5.0,5.0,2.53,1.0,0.14286,97.71667,2.92191,0.0,0.0,1.0,
9606.ENSP00000239666,3.9916801E7,0.93324,11.0,12.0,45.112,1.0,0.16667,150.68333,4.6269,749.19251,3564.0,0.83333,
9606.ENSP00000449089,12.0,0.25931,5.0,9.0,30.796,3.0,0.2,165.11667,4.9718,4426.2231,23028.0,0.13889,
9606.ENSP00000454303,362880.0,0.85919,9.0,9.0,11.913,1.0,0.16667,112.83333,3.52278,0.0,0.0,1.0,
9606.ENSP00000300086,40323.0,0.69213,9.0,10.0,15.841,2.0,0.16667,125.56667,4.0,1414.56715,8738.0,0.64444,
9606.ENSP00000349437,6.0,0.30779,2.0,6.0,20.637,2.0,0.16667,153.08333,4.7462,3283.59732,23518.0,0.06667,
9606.ENSP00000366522,40440.0,0.76373,9.0,9.0,17.386,1.0,0.16667,133.3,4.24078,53.32746,524.0,0.88889,
9606.ENSP00000205402,5350.0,0.51092,13.0,15.0,43.152,1.0,0.2,145.68333,4.46421,1287.68391,11078.0,0.39048,
9606.ENSP00000303315,2.0,0.30779,2.0,2.0,4.101,1.0,0.14286,105.62143,3.3731,0.0,0.0,1.0,
9606.ENSP00000282499,6.22702092E9,0.92341,14.0,14.0,26.875,1.0,0.16667,135.9,4.25163,440.26147,6250.0,0.9011,
9606.ENSP00000282251,5.0,0.30898,3.0,4.0,3.111,1.0,0.16667,114.08333,3.72451,307.25214,1462.0,0.33333,
9606.ENSP00000261211,3.0,0.30779,2.0,3.0,5.182,1.0,0.16667,117.83333,3.83297,303.66319,1078.0,0.33333,
9606.ENSP00000252744,362880.0,0.85919,9.0,9.0,10.236,1.0,0.14286,114.50952,3.58351,0.0,0.0,1.0,
9606.ENSP00000498336,9.0,0.25931,5.0,6.0,25.961,2.0,0.16667,139.31667,4.39046,478.15973,2806.0,0.26667,
9606.ENSP00000357060,8.717829121E10,0.76906,17.0,17.0,48.603,1.0,0.2,153.93333,4.6898,898.32117,7936.0,0.69853,
9606.ENSP00000295756,3.0,0.0,1.0,3.0,6.937,1.0,0.16667,128.7,4.21692,255.6455,1918.0,0.0,
9606.ENSP00000340989,11.0,0.46346,3.0,8.0,26.462,13.0,0.16667,149.7,4.62907,5363.86406,30492.0,0.14286,
9606.ENSP00000345083,2.0,0.0,1.0,2.0,7.42,1.0,0.16667,117.55,3.82646,150.42493,568.0,0.0,
9606.ENSP00000293695,80760.0,0.76356,11.0,11.0,18.128,1.0,0.16667,127.4,4.01302,229.83846,3630.0,0.81818,
9606.ENSP00000341838,1139438.0,0.50361,23.0,25.0,66.489,3.0,0.2,166.18333,4.84165,3511.4213,26930.0,0.35,
9606.ENSP00000262415,11.0,0.25931,5.0,8.0,7.161,8.0,0.16667,130.8,4.16486,4683.33303,16200.0,0.14286,
9606.ENSP00000406050,6.227020806E9,0.90089,14.0,14.0,28.963,1.0,0.14286,129.00238,4.01952,351.02973,4380.0,0.87912,
9606.ENSP00000377633,866.0,0.55399,8.0,13.0,35.187,2.0,0.2,151.5,4.66377,1844.94868,14062.0,0.37179,
9606.ENSP00000376544,5.0,0.0,1.0,5.0,11.307,1.0,0.16667,134.65,4.33189,636.54772,3608.0,0.0,
9606.ENSP00000263980,8.717829123E10,0.61411,20.0,20.0,53.013,5.0,0.2,163.8,4.86985,3720.84167,21132.0,0.52632,
9606.ENSP00000330825,843.0,0.58315,8.0,9.0,18.496,1.0,0.16667,142.01667,4.45336,1794.48529,9934.0,0.55556,
9606.ENSP00000497260,1394.0,0.45067,15.0,15.0,37.141,1.0,0.16667,147.83333,4.50542,906.43021,9568.0,0.42857,
9606.ENSP00000352614,362880.0,0.85919,9.0,9.0,9.903,1.0,0.14286,114.50952,3.58351,0.0,0.0,1.0,
9606.ENSP00000281182,38.0,0.37904,8.0,10.0,29.923,4.0,0.16667,135.21667,4.22777,2151.68997,13712.0,0.28889,
9606.ENSP00000340874,164.0,0.33936,11.0,15.0,46.703,3.0,0.2,154.9,4.68547,2740.08409,17542.0,0.19048,
9606.ENSP00000305877,1440.0,0.73175,7.0,7.0,24.1,1.0,0.16667,129.3,4.09978,4.73792,62.0,0.95238,
9606.ENSP00000368808,1448.0,0.54893,9.0,9.0,41.472,1.0,0.16667,145.18333,4.54447,203.85648,1724.0,0.63889,
9606.ENSP00000300061,746.0,0.5012,9.0,9.0,27.874,1.0,0.16667,142.43333,4.46638,544.84627,6600.0,0.58333,
9606.ENSP00000421725,1538.0,0.59858,10.0,12.0,36.39,1.0,0.16667,144.95,4.49675,1138.32779,7446.0,0.45455,
9606.ENSP00000262965,12.0,0.25931,5.0,9.0,24.806,2.0,0.16667,149.2,4.6269,1677.22901,8570.0,0.11111,
9606.ENSP00000376658,80761.0,0.76356,11.0,12.0,20.27,3.0,0.16667,130.13333,4.06941,793.88135,6604.0,0.68182,
9606.ENSP00000410833,4.0,0.30898,3.0,3.0,15.323,1.0,0.16667,133.58333,4.29067,19.32613,188.0,0.66667,
