node_name,MCC,DMNC,MNC,Degree,EPC,BottleNeck,EcCentricity,Closeness,Radiality,Betweenness,Stress,ClusteringCoefficient
9606.ENSP00000358983,134.0,0.57059,6.0,11.0,60.642,9.0,0.16667,79.55,7.5875,3135.98514,11830.0,0.27273,
9606.ENSP00000333326,9.223372036854777E13,1.13329,22.0,23.0,101.879,1.0,0.14286,83.70238,7.44583,951.12087,6306.0,0.85771,
9606.ENSP00000306662,126.0,0.57059,6.0,6.0,53.214,1.0,0.14286,68.86905,6.99167,351.99204,2280.0,0.8,
9606.ENSP00000357535,4880880.0,0.81078,19.0,19.0,91.579,1.0,0.125,74.37857,6.97083,110.07024,1430.0,0.7076,
9606.ENSP00000467423,9.0,0.37893,4.0,5.0,44.084,1.0,0.14286,70.15238,7.225,535.18723,2164.0,0.4,
9606.ENSP00000398523,3.0,0.0,1.0,3.0,22.553,3.0,0.16667,61.06667,6.71667,419.34205,1176.0,0.0,
9606.ENSP00000449535,887088.0,0.74324,14.0,14.0,90.151,1.0,0.125,70.09524,6.8,33.30033,274.0,0.72527,
9606.ENSP00000366280,9.223372036854777E13,1.10097,17.0,17.0,103.74,1.0,0.14286,80.31905,7.425,0.0,0.0,1.0,
9606.ENSP00000359871,4881633.0,0.64404,23.0,24.0,92.062,3.0,0.14286,84.16905,7.42083,2406.6492,13432.0,0.48188,
9606.ENSP00000331040,2.0,0.30779,2.0,2.0,29.282,1.0,0.125,62.34048,6.6625,0.0,0.0,1.0,
9606.ENSP00000353735,5.0,0.30779,2.0,5.0,29.155,4.0,0.125,63.65,6.725,592.97694,2226.0,0.2,
9606.ENSP00000246117,3.0,0.30779,2.0,3.0,22.57,1.0,0.14286,64.1381,6.94167,264.02666,898.0,0.33333,
9606.ENSP00000308925,4.0,0.30779,2.0,4.0,29.84,3.0,0.14286,65.15238,6.95417,589.11494,2092.0,0.16667,
9606.ENSP00000216727,11.0,0.2842,4.0,8.0,57.839,7.0,0.14286,76.35238,7.3875,2092.99098,6440.0,0.17857,
9606.ENSP00000384490,120.0,0.64826,5.0,5.0,14.555,1.0,0.11111,51.75198,5.84167,0.0,0.0,1.0,
9606.ENSP00000301738,40320.0,0.8164,8.0,8.0,83.893,1.0,0.14286,66.04048,6.7875,0.0,0.0,1.0,
9606.ENSP00000328203,2.0,0.0,1.0,2.0,21.759,1.0,0.125,61.28571,6.69167,258.38627,808.0,0.0,
9606.ENSP00000358071,9.223372036854777E13,1.0431,18.0,20.0,103.902,6.0,0.16667,85.66667,7.59583,1675.47773,7220.0,0.74737,
9606.ENSP00000386786,723.0,0.71324,6.0,9.0,86.095,7.0,0.16667,78.28333,7.56667,3048.97571,16142.0,0.41667,
9606.ENSP00000411397,24.0,0.56839,4.0,4.0,20.81,1.0,0.11111,56.04841,6.2875,0.0,0.0,1.0,
9606.ENSP00000274276,72.0,0.57059,6.0,6.0,45.823,1.0,0.14286,62.63571,6.7375,66.57106,1436.0,0.8,
9606.ENSP00000343818,721.0,0.71324,6.0,7.0,43.758,1.0,0.125,66.75476,6.89583,308.76069,1038.0,0.71429,
9606.ENSP00000382982,9.223372036854777E13,1.13329,22.0,22.0,101.71,1.0,0.14286,80.52857,7.28333,124.22898,2640.0,0.93939,
9606.ENSP00000302393,54.0,0.52304,6.0,6.0,66.838,1.0,0.14286,67.55238,7.0,45.78925,212.0,0.73333,
9606.ENSP00000379217,9.0,0.37893,4.0,5.0,53.758,2.0,0.14286,71.13571,7.23333,581.65275,2292.0,0.4,
9606.ENSP00000316335,3.0,0.30779,2.0,3.0,15.611,1.0,0.14286,58.96429,6.525,244.22232,850.0,0.33333,
9606.ENSP00000476480,5040.0,0.76834,7.0,7.0,71.468,1.0,0.16667,72.96667,7.35833,0.0,0.0,1.0,
9606.ENSP00000318197,9.223372036854777E13,1.13329,22.0,22.0,101.844,1.0,0.14286,80.52857,7.28333,124.22898,2640.0,0.93939,
9606.ENSP00000369784,9.223372036854777E13,1.13329,22.0,22.0,101.901,1.0,0.14286,80.52857,7.28333,124.22898,2640.0,0.93939,
9606.ENSP00000388183,797.0,0.47511,11.0,12.0,86.921,12.0,0.14286,81.71905,7.52917,3406.05956,23404.0,0.42424,
9606.ENSP00000391583,3.0,0.30779,2.0,3.0,9.495,3.0,0.11111,53.38889,6.07083,952.0,3668.0,0.33333,
9606.ENSP00000306881,9.223372036854777E13,0.92731,20.0,20.0,104.337,1.0,0.14286,85.30238,7.59167,514.8212,5834.0,0.79474,
9606.ENSP00000455785,40321.0,0.8164,8.0,9.0,85.275,1.0,0.14286,69.3881,6.96667,333.32137,712.0,0.77778,
9606.ENSP00000364883,887040.0,0.8781,12.0,12.0,86.852,1.0,0.125,68.92857,6.7875,5.23753,76.0,0.90909,
9606.ENSP00000363553,3.0,0.30779,2.0,3.0,30.964,1.0,0.14286,62.45476,6.6625,396.22124,1166.0,0.33333,
9606.ENSP00000252818,2.0,0.0,1.0,2.0,20.155,2.0,0.14286,60.00238,6.70833,70.19127,250.0,0.0,
9606.ENSP00000222284,2.0,0.30779,2.0,2.0,13.595,1.0,0.125,54.47381,6.25417,0.0,0.0,1.0,
9606.ENSP00000465589,1441.0,0.73175,7.0,8.0,80.14,2.0,0.14286,72.2881,7.175,1129.9059,8484.0,0.71429,
