node_name,MCC,DMNC,MNC,Degree,EPC,BottleNeck,EcCentricity,Closeness,Radiality,Betweenness,Stress,ClusteringCoefficient
9606.ENSP00000274031,241.0,0.66569,6.0,7.0,98.284,1.0,0.16667,72.56667,6.17339,1018.8522,2750.0,0.66667,
9606.ENSP00000338343,50.0,0.58344,5.0,7.0,114.625,2.0,0.16667,74.01667,6.18145,266.13358,1472.0,0.42857,
9606.ENSP00000262717,3.99168E7,0.93324,11.0,11.0,121.334,1.0,0.14286,72.83095,6.0121,0.0,0.0,1.0,
9606.ENSP00000346997,123.0,0.52304,6.0,7.0,99.152,1.0,0.16667,71.46667,6.08468,692.96529,2302.0,0.52381,
9606.ENSP00000479844,3.0,0.0,1.0,3.0,54.822,1.0,0.14286,66.90238,5.92742,253.8192,846.0,0.0,
9606.ENSP00000478754,48.0,0.58344,5.0,5.0,84.938,1.0,0.14286,62.88571,5.54839,4.96781,54.0,0.9,
9606.ENSP00000495778,3.0,0.30779,2.0,3.0,57.624,2.0,0.14286,62.2119,5.55645,466.9448,1416.0,0.33333,
9606.ENSP00000266087,8.0,0.46346,3.0,5.0,105.36,2.0,0.125,70.38929,5.93145,1257.94897,7384.0,0.4,
9606.ENSP00000264220,25.0,0.56839,4.0,5.0,76.601,2.0,0.125,65.53571,5.68952,508.31711,1522.0,0.6,
9606.ENSP00000441954,4323.0,0.65844,10.0,11.0,104.634,1.0,0.14286,71.28571,5.90726,833.64146,2988.0,0.6,
9606.ENSP00000332118,3628800.0,0.89787,10.0,10.0,81.322,1.0,0.125,60.71429,5.14113,0.0,0.0,1.0,
9606.ENSP00000384957,12.0,0.47366,4.0,4.0,36.273,1.0,0.14286,55.54286,5.0,0.66667,2.0,0.83333,
9606.ENSP00000380352,725760.0,0.87792,10.0,10.0,93.823,1.0,0.125,61.75357,5.27419,0.22222,2.0,0.97778,
9606.ENSP00000333203,6.0,0.46346,3.0,3.0,34.288,1.0,0.14286,55.04286,4.99597,0.0,0.0,1.0,
9606.ENSP00000223136,4.0,0.0,1.0,4.0,55.235,4.0,0.14286,66.20238,5.83468,1815.03672,3924.0,0.0,
9606.ENSP00000377845,34.0,0.42794,6.0,8.0,96.013,8.0,0.14286,74.20714,6.04032,3165.38997,10186.0,0.32143,
9606.ENSP00000310244,2.0,0.0,1.0,2.0,48.566,1.0,0.14286,66.48333,5.91532,119.5188,290.0,0.0,
9606.ENSP00000054666,137.0,0.37904,8.0,14.0,109.825,17.0,0.14286,84.42857,6.59274,5050.55057,14356.0,0.1978,
9606.ENSP00000352408,2.0,0.0,1.0,2.0,38.91,1.0,0.14286,59.89524,5.45968,483.29644,980.0,0.0,
9606.ENSP00000280154,3.0,0.30779,2.0,3.0,70.647,1.0,0.14286,59.52857,5.34677,315.20064,1414.0,0.33333,
9606.ENSP00000323302,27.0,0.56839,4.0,7.0,66.229,5.0,0.125,65.65714,5.64919,1595.19049,5528.0,0.28571,
9606.ENSP00000215637,2.0,0.0,1.0,2.0,19.924,1.0,0.125,53.00833,4.87903,140.14725,652.0,0.0,
9606.ENSP00000388293,5.0,0.30779,2.0,5.0,60.382,2.0,0.125,62.56429,5.45968,763.03257,4328.0,0.1,
9606.ENSP00000226091,3628801.0,0.89787,10.0,11.0,82.197,2.0,0.125,64.6119,5.42742,650.74962,1640.0,0.81818,
9606.ENSP00000381657,242.0,0.54881,7.0,7.0,99.195,2.0,0.16667,70.03333,6.04435,117.98063,532.0,0.71429,
9606.ENSP00000385215,25.0,0.56839,4.0,5.0,50.524,1.0,0.11111,54.88413,4.85484,190.87385,556.0,0.6,
9606.ENSP00000470142,51.0,0.47549,6.0,7.0,97.453,1.0,0.16667,70.63333,6.0,565.61419,2760.0,0.47619,
9606.ENSP00000385334,2.0,0.0,1.0,2.0,16.685,1.0,0.11111,46.62659,4.10887,272.55067,614.0,0.0,
9606.ENSP00000293379,9.0,0.30898,3.0,8.0,97.35,13.0,0.14286,80.92619,6.47984,3630.79506,10090.0,0.07143,
9606.ENSP00000381097,3628800.0,0.89787,10.0,10.0,80.997,1.0,0.125,60.71429,5.14113,0.0,0.0,1.0,
9606.ENSP00000306997,96.0,0.54881,7.0,7.0,114.731,1.0,0.16667,67.98333,5.86694,14.97248,152.0,0.71429,
9606.ENSP00000245157,7.0,0.46346,3.0,4.0,27.489,3.0,0.125,56.58095,5.12903,759.7995,1818.0,0.5,
9606.ENSP00000166244,3628800.0,0.89787,10.0,10.0,81.78,1.0,0.125,60.71429,5.14113,0.0,0.0,1.0,
9606.ENSP00000217381,27.0,0.56839,4.0,7.0,108.378,1.0,0.14286,72.00952,6.08871,994.93911,3058.0,0.28571,
9606.ENSP00000374205,2.0,0.30779,2.0,2.0,49.3,1.0,0.125,58.3369,5.27016,0.0,0.0,1.0,
9606.ENSP00000357307,120.0,0.64826,5.0,5.0,79.534,1.0,0.125,62.86786,5.6129,0.0,0.0,1.0,
9606.ENSP00000404079,5184.0,0.66826,9.0,9.0,62.225,2.0,0.125,60.24524,5.13306,274.59581,1750.0,0.77778,
9606.ENSP00000493382,32.0,0.42794,6.0,6.0,87.75,1.0,0.125,68.73571,5.81855,263.90046,1176.0,0.6,
9606.ENSP00000347507,127.0,0.43896,10.0,11.0,121.126,3.0,0.16667,79.76667,6.3871,2919.72429,11132.0,0.4,
9606.ENSP00000314030,5161.0,0.72893,8.0,9.0,63.902,4.0,0.125,64.0619,5.40726,1787.00731,6158.0,0.69444,
9606.ENSP00000294339,2.0,0.0,1.0,2.0,37.32,1.0,0.125,60.35476,5.59274,322.51155,766.0,0.0,
9606.ENSP00000278886,5.0,0.30779,2.0,5.0,59.86,1.0,0.125,61.06905,5.46371,528.51856,2564.0,0.1,
9606.ENSP00000437790,3.99168E7,0.93324,11.0,11.0,121.877,1.0,0.14286,72.83095,6.0121,0.0,0.0,1.0,
9606.ENSP00000489674,5047.0,0.67062,8.0,9.0,63.537,2.0,0.125,58.81905,5.00806,589.09491,2940.0,0.63889,
