"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PRKCE",452.191335060215,-1.14330107475384,0.16303874980409,-7.01244996129848,2.34180627517046e-12,2.94710626771452e-11
"EPAS1",15571.4202450409,-3.48262584199111,0.314153033776311,-11.0857622481878,1.47092211771206e-28,1.98408748187725e-26
"RN7SL817P",3.11204778759829,1.69456981882941,0.472344741346151,3.58756998966474,0.000333774155052693,0.000914451047871506
"TMEM247",1.33846495209285,1.91501666002974,0.549750044466549,3.48343156913791,0.000495029656461093,0.00131079933088031
"RP11-417F21.2",2.8024560288749,1.56389819016984,0.446106906693686,3.5056578741644,0.000455480285721528,0.00121386205931519
"RP11-417F21.1",87.9754499045893,1.32120811944132,0.205498006111493,6.42929897200317,1.2819377091827e-10,1.18345068834034e-09
"RHOQ",3006.15837234329,-1.02678004095351,0.216280019523919,-4.74745676097907,2.05990408290814e-06,8.74222343437529e-06
"PIGF",1016.90960777829,-1.0115881217979,0.213267311573042,-4.74328725924527,2.10277756817153e-06,8.90759942072662e-06
"RP11-536C12.1",39.1696227912519,1.01626329329366,0.324830127477197,3.12859925028045,0.001756416811676,0.00413033536448977
"AC016722.3",2.13286189165361,1.15458871046096,0.371043041480148,3.11173794246383,0.00185989521077475,0.00434656330736696
"MCFD2",2203.20258316033,-1.05279854337282,0.195801897702952,-5.3768556675074,7.57978868187703e-08,4.23434890619814e-07
"AC093732.1",24.5590244260886,1.44306718274224,0.348806350256229,4.13715857432692,3.51633109873047e-05,0.000117789097350618
"AC073283.7",53.987168856448,1.61376173672583,0.252319743627466,6.39570139667091,1.59812044755332e-10,1.45609770079849e-09
"C2orf61",62.4588544594561,1.85546190900733,0.269513006578014,6.88449857231751,5.79914356628426e-12,6.82625343341991e-11
"BCYRN1",22.9262485572675,1.99261891949633,0.38438528506342,5.18391051095405,2.17281218366782e-07,1.11397335562027e-06
"MIR559",1.82911803049355,2.17679781599177,0.4988994486624,4.36319948203588,1.28173969276114e-05,4.67984027356974e-05
"Metazoa_SRP.136",1.76138918987978,3.52153439720043,0.790011224767114,4.45757514171844,8.28919846816365e-06,3.12447345863217e-05
"EPCAM",3836.08702589656,2.09603236793155,0.345734302515748,6.06255252278901,1.33978035027877e-09,1.04317336815567e-08
"KCNK12",64.3203913041315,1.91965336283082,0.308462188942391,6.2233020177048,4.86798999449578e-10,4.08595444147994e-09
"AC006509.4",0.461164945499971,1.62107484856287,0.690968381643861,2.3460912128949,0.0189714641024559,0.0349820385284801
"AC006509.7",1.55932947527,1.62602542739957,0.528833001387205,3.0747427318913,0.0021068420347632,0.00485917208528253
"RPS27AP7",35.2825982768579,1.40044773519205,0.222580709637372,6.29186481377321,3.13674606601913e-10,2.7245254012575e-09
"RNU4-49P",0.559266380844095,1.74056054188977,0.647018596785155,2.69012444238558,0.00714253789050941,0.01463627297531
"RP11-191L17.1",6.89964648013119,1.98226514908651,0.31045389154177,6.38505492471755,1.7133596233611e-10,1.55504597355281e-09
"RNU6-282P",2.66941433860719,1.16857496832493,0.310917145362652,3.7584770919015,0.000170950686579053,0.000497748609196034
"STON1",722.245379772696,-1.21822966127839,0.237235499135318,-5.1351069537174,2.81983614847224e-07,1.4108019430529e-06
"RP11-310N16.1",8.7760075836014,-2.62267765818499,0.404234626915222,-6.48800840788692,8.69784275770227e-11,8.2687353673332e-10
"LHCGR",39.0302574481904,-4.72821389972693,0.522368482034762,-9.05149154732555,1.41028583925135e-19,5.79172705081913e-18
"STON1-GTF2A1L",166.832767556957,-1.7730091337446,0.250747755229869,-7.07088736295654,1.53946062066689e-12,2.00809239500502e-11
"AC007560.1",38.3028428406712,-1.27161276355241,0.247079860808666,-5.1465658082798,2.65298421055095e-07,1.3340139548696e-06
"NRXN1",131.035313759531,-1.13688063122039,0.423537769154635,-2.68424852284026,0.0072693047751518,0.0148642351677404
"KNOP1P3",0.681952462969675,-1.69929573786731,0.733333765886239,-2.31722009392776,0.0204917454759786,0.0374593331596578
"AC139712.2",15.5515663463778,1.38864908426104,0.329870082248377,4.20968483954678,2.55727156238718e-05,8.79073573330297e-05
"AC010967.1",0.870140574424709,2.82046755237299,0.781336457220942,3.60979898775597,0.000306434380484892,0.000846800738230787
"AC010967.2",0.904630606824773,2.43728071250587,0.651469588006273,3.74120412890617,0.000183140692563213,0.000528963873779447
"CHAC2",70.0339343830645,1.37638785555128,0.196618613070321,7.00029277014078,2.55428181818254e-12,3.1993665933474e-11
"MIR3682",15.9108595133869,1.08160786949394,0.219255723755927,4.93308840912164,8.09394965968548e-07,3.71137392946509e-06
"HMGB1P31",41.1424452013541,1.14446774170543,0.246946740501818,4.63447194880875,3.57849752467283e-06,1.44897982385387e-05
"C2orf73",6.47826508892641,-1.17083183406309,0.290898602833998,-4.02487953760036,5.70044881282903e-05,0.000182683704592637
"RPL23AP32",76.8382701461658,1.48015220404778,0.449942771829231,3.28964547653528,0.00100313686112428,0.00249235762958211
"SPTBN1",26435.726118199,-2.92553492234729,0.245891488563419,-11.8976664846728,1.2170277924e-32,2.5448635737587e-30
"AC093110.3",562.961548758072,-2.24500319244767,0.221126227870655,-10.1525866653903,3.22695011266154e-24,2.4449763630506e-22
"AC104781.1",0.55464486815069,1.66164073333848,0.685892576033469,2.42259617817674,0.0154100459919753,0.0290572968035337
"EML6",153.937014008807,1.31389420514226,0.249332986079095,5.26963650419467,1.36694183853296e-07,7.28178995863288e-07
"RNU6-433P",1.6654412972882,1.7366138483119,0.467830125689684,3.7120607522907,0.000205578625175444,0.000588130748388464
"AC012358.4",98.7171236904325,1.04180935576025,0.191691597803723,5.43482013659768,5.48517335770909e-08,3.14221230091996e-07
"AC012358.8",402.843689837328,1.19263657238755,0.20744432968146,5.74918858577091,8.96727536386059e-09,5.97823213904268e-08
"CCDC88A",5575.89808784054,1.11354211500524,0.209248630851398,5.32162198851397,1.02846108812234e-07,5.59825613331116e-07
"EFEMP1",4913.67563082794,-2.52628785559176,0.406814762013398,-6.209921791158,5.30109776354329e-10,4.41542992533085e-09
"RP11-481J13.1",25.5417701205658,-1.39995442490825,0.406932904721791,-3.44025859954814,0.000581158613657952,0.00151666531942708
"AC007743.1",138.441394421854,-2.44450957841144,0.364987923058927,-6.6975081200612,2.12003453300363e-11,2.26551782220216e-10
"RP11-482H16.1",176.809488207983,-3.56795776226715,0.313937374167399,-11.3651895437102,6.23290272637151e-30,9.81784694250986e-28
"CCDC85A",340.445408228104,-3.90334524384654,0.321601678053391,-12.1372042194336,6.70790316986611e-34,1.57454874161293e-31
"ACTG1P22",3.5603015857905,-1.77315837069181,0.486752602201744,-3.64283285322199,0.000269653948514963,0.000753127986272324
"FANCL",940.317900195627,1.05445093818185,0.132697172940885,7.94629542448195,1.92171822573075e-15,4.0771589383747e-14
"LINC01793",1.79476350312021,1.25287270625096,0.544889695956969,2.29931436682903,0.0214870945974094,0.0390477998025407
"AC007381.3",3.09044279555838,2.92333805812315,0.657029380875841,4.44932622986548,8.61400911582696e-06,3.23870780866343e-05
"MIR4432HG",1.24653104322305,2.84135853224992,0.6454585258463,4.40207762152408,1.072191814241e-05,3.96493204300952e-05
"AC009970.1",4.915847600979,1.35870980449117,0.366196721465237,3.71032760494047,0.000206991213118253,0.000591747715830899
"BCL11A",1157.12954097244,1.45539188698977,0.317661435392667,4.58158191343161,4.61471778346779e-06,1.82669885972849e-05
"LINC01185",2.13559981971282,2.47155990079145,0.515173382707367,4.79753027573509,1.60633935456097e-06,6.95663923244569e-06
"RNU4-51P",3.40520547932664,1.8606159260359,0.378425597160982,4.9167285194093,8.80024573181322e-07,4.00532047208322e-06
"NONOP2",166.263413243105,1.14201224690472,0.224843937787208,5.07913292278983,3.79161366200793e-07,1.85399183299551e-06
"RNA5SP95",0.459703270222988,1.80605469572751,0.673496395705786,2.68161003866229,0.00732688133505139,0.0149647137013835
"KIAA1841",818.071204838194,1.49301057782916,0.187022418194076,7.98305674927074,1.4275323348786e-15,3.10998115812838e-14
"RP11-493E12.1",22.5944756105785,1.60635125529312,0.280515620708906,5.72642354544687,1.02569954790004e-08,6.75593161639524e-08
"RP11-493E12.2",131.040368969498,2.20303068169984,0.263223154873488,8.36944106516267,5.78921734942447e-17,1.59228416299363e-15
"AC016894.1",17.2762299538442,1.29931479202172,0.251068810256879,5.17513422193833,2.27747196037053e-07,1.16148141571585e-06
"SNORA70B",11.1176403636113,1.56045588173493,0.275253656301164,5.66915587136681,1.4350277013494e-08,9.18053459974832e-08
"AC108039.1",2.63208478512001,2.43662771901032,0.512741269610808,4.75215837582144,2.01256628301456e-06,8.55894694159794e-06
"FAM161A",490.908712480263,1.63298067784582,0.200900462289637,8.12830721858447,4.3532676659501e-16,1.0360647225846e-14
"RP11-681L4.1",1.34259720737399,1.35981268667636,0.471046353888709,2.88679166169203,0.00389191843453946,0.00846957436093083
"RP11-681L4.2",6.431377245016,1.9952902195726,0.453969599364614,4.39520668865328,1.10667402930473e-05,4.08361608177984e-05
"MIR5192",0.749151996123032,1.85522086700914,0.631999711610434,2.93547739488954,0.00333034875704327,0.00736157273835651
"RN7SL51P",0.655621933374033,1.73604469844995,0.560462184700086,3.09752334027484,0.00195145028573511,0.00453661505643392
"RP11-642D6.1",1.11658502213745,2.87190303536211,0.606617749917065,4.73428783736504,2.19825579544106e-06,9.26696705385115e-06
"AC093159.1",3.09286581065386,2.05450335557947,0.527565009306108,3.89431315447115,9.84773636617429e-05,0.000301065476533394
"RN7SL18P",0.515247819685604,1.62871162996409,0.717980161533062,2.26846327687718,0.0233009848354208,0.0419146378228447
"AC092155.4",2.32581485608601,-2.59909493534722,0.458125641105789,-5.67332343388097,1.40053445038387e-08,8.98387034918042e-08
"AC007098.1",51.687752422084,-1.0674553184087,0.213151901658123,-5.00795587609067,5.50111412831978e-07,2.60348734962041e-06
"OTX1",395.772827521505,3.61088050625656,0.398679071296906,9.05711075956493,1.33951558689442e-19,5.53431439848485e-18
"RP11-511I11.2",1.37245151356002,2.21281045935087,0.531318754034614,4.16475127698336,3.11692173534407e-05,0.000105517000563415
"RP11-511I11.1",2.95339502599054,2.10755783542764,0.409703082118756,5.14411027744417,2.68791616026176e-07,1.35016118046926e-06
"AC074367.1",16.2388791052258,1.73989274255385,0.32109217063538,5.41867071723032,6.00437880485387e-08,3.42203855118338e-07
"RP11-391A7.1",23.3323010836136,1.46041649521585,0.287241590298059,5.0842793820367,3.6902441944582e-07,1.80737796104767e-06
"AC096664.2",2.3645410197029,-1.1175494570399,0.439873488120284,-2.54061562522337,0.0110657497962985,0.0216296607476428
"AC008074.5",3.23574313559011,1.01268896235189,0.308342773593718,3.28429607916233,0.00102237454549298,0.00253568162381165
"RNU6-100P",1.84241193056228,1.43642046489282,0.370574109852083,3.87620296913397,0.000106099189409386,0.000321819198382747
"AC007365.1",3.08915366051664,1.89664068189088,0.4328902280735,4.38134325723068,1.17949880565851e-05,4.33234837130469e-05
"LINC01800",6.82283366428475,3.06917247743175,0.4594276436258,6.6804262216567,2.38248302630001e-11,2.52177718201539e-10
"AC007386.2",8.11030936828793,3.24819577318035,0.545245847820911,5.95730492247094,2.56431523671636e-09,1.89106103453389e-08
"RN7SL211P",1.73753035060296,2.72370802387076,0.729302335195195,3.73467613145894,0.000187956910588439,0.000541730869358818
"AC007386.3",6.12412426384796,1.69007765981232,0.363094936878319,4.6546439736743,3.24540997353237e-06,1.3246373728486e-05
"RNU6-548P",0.959103377267235,1.5174715689762,0.497938432165705,3.04750842865492,0.00230747054823373,0.00527439148418407
"AC007386.4",21.5386715975682,2.46856491604,0.299430914143827,8.24418855714499,1.66284763538363e-16,4.24669114775173e-15
"CEP68",1658.51187366654,-1.80567318674527,0.143048906876469,-12.622768157918,1.58162258392387e-36,4.73349983944965e-34
"SNORA74.5",0.630257723764191,1.67362108736474,0.726083599148578,2.30499778445246,0.0211666974982733,0.0385606737570789
"RP11-420C9.1",3.35487741164123,2.25902988785446,0.461665627907064,4.89321654309776,9.9201153160538e-07,4.46619708451708e-06
"SPRED2",1744.71560619853,-1.46241888028131,0.265630936119689,-5.50545392658019,3.68218254006589e-08,2.17611765262659e-07
"AC007389.3",2.83493008578619,1.60197437130066,0.410889909463438,3.89879219324857,9.66736947462637e-05,0.000296099518544508
"LINC01873",7.74527551524565,1.90360961833991,0.427432834989208,4.45358770434184,8.44471896712191e-06,3.17980158638541e-05
"LINC01828",6.31876253884854,1.5918143647208,0.346087952429535,4.59945038117124,4.23607071423959e-06,1.68938324436881e-05
"RP11-474G23.3",37.2507108856701,2.09646978576301,0.248164551921342,8.44790188418007,2.96584463004782e-17,8.58642503687061e-16
"CNRIP1",402.063882741122,-2.23997310164367,0.275130118492137,-8.14150451400941,3.90395982604486e-16,9.37048201855429e-15
"AC015969.3",0.464512346894068,1.73447050702138,0.774773822969468,2.23867979996238,0.0251767577898444,0.044885850060192
"AC130709.1",4.13621062989554,1.04305502287122,0.280121580895003,3.72357966686681,0.000196417841879585,0.000564046078465004
"PROKR1",51.3134306866369,-4.26002829869215,0.421941599608611,-10.096251004034,5.73945357551554e-24,4.27424159352351e-22
"RNU6-1216P",2.49881080325221,1.83270193494158,0.459859773792009,3.9853495334656,6.73808645049434e-05,0.000212986513751351
"Y_RNA.432",2.90173943392018,1.99806373441951,0.386091940792504,5.17509826886888,2.27791056776043e-07,1.16148531507521e-06
"B3GALNT1P1",30.2195282096633,1.03563320640917,0.224558205474238,4.61186980107025,3.99062936141574e-06,1.59935794251249e-05
"RN7SL470P",0.596772107980944,1.40004512658351,0.621640986696168,2.25217634703324,0.024311130125558,0.0435257035093974
"AC016700.2",2.40381583190425,1.2356525345506,0.38945508487059,3.17277288846078,0.00150990587163159,0.00360320156797959
"AC016700.4",8.75433306738678,1.01340912885255,0.207634448317234,4.88073697339574,1.05690128015189e-06,4.72811264948366e-06
"PCYOX1",3893.32526096809,-1.71149904854369,0.214634056238503,-7.9740330054698,1.53578497340762e-15,3.32013830481372e-14
"SNRPG",275.507692881211,1.37310139731664,0.188759371219941,7.27434822675223,3.48096988903688e-13,5.07107523993097e-12
"FAM136A",1047.80982468625,1.12393078069103,0.170842348580784,6.5787598334237,4.74388297351702e-11,4.73745226667075e-10
"AC007395.3",0.697929273594403,2.16463811746517,0.788512958154026,2.74521565572336,0.00604711453675207,0.0126018835230383
"ADD2",501.139232012674,1.10247498382509,0.40739855812346,2.70613374014689,0.00680716253963351,0.0140246527067529
"CLEC4F",292.538126711515,1.81862464479352,0.499953325252237,3.63758885667173,0.000275202263845324,0.000767192199117035
"CD207",79.9222486753542,1.50918116790244,0.444131093270246,3.39805339182619,0.000678671734574987,0.00174749669355935
"LINC01143",15.0560538863794,3.06121071545801,0.411258089067117,7.4435270620499,9.80320086573261e-14,1.57209066796921e-12
"VAX2",239.642161212226,1.70555195288331,0.338710886706299,5.03542112114694,4.76799440255892e-07,2.28406774676404e-06
"ATP6V1B1-AS1",29.1456799862035,1.38925343077965,0.313535880108899,4.43092328156231,9.38304700272e-06,3.50747233196914e-05
"ANKRD53",116.099337240679,-1.58158941683481,0.232847610939365,-6.79237983354989,1.102986805618e-11,1.23750054327596e-10
"AC007040.6",16.7285606854567,-1.24686137075538,0.215923921160757,-5.77454023645248,7.71634896118254e-09,5.1983310355406e-08
"OR7E91P",22.3468474208388,2.32936449189291,0.427546725462483,5.44821034326297,5.08791666245133e-08,2.93323969878981e-07
"OR7E46P",2.40553337611747,3.07791839266545,0.592239859989425,5.19708077858928,2.02442409039101e-07,1.04415712589803e-06
"OR7E62P",9.86166419575993,3.22699138778964,0.542155455884815,5.95215145907384,2.64640289630909e-09,1.94629093364707e-08
"MPHOSPH10",2271.17455888275,1.22083590854339,0.146276874252675,8.34606232038123,7.05765761559643e-17,1.91259725479816e-15
"AC007881.4",27.5988955885521,1.24469385259181,0.182186284968351,6.83198437691416,8.37479727663441e-12,9.58936316574937e-11
"DYSF",1940.95763963859,-1.19348192038208,0.222208251490595,-5.37100630771397,7.82984701535532e-08,4.35897238310049e-07
"CYP26B1",950.608395703002,-1.18491469674492,0.362292876334755,-3.27059893844026,0.00107319993863262,0.00264774996452279
"EXOC6B",947.754273318132,-1.08959283590149,0.18542495116225,-5.8761931933749,4.19808362166385e-09,2.98080121920779e-08
"RP11-44N22.3",14.4101391637717,1.4149380956038,0.258743382252423,5.46849965122362,4.53860958860483e-08,2.642968748028e-07
"RAB11FIP5",2499.48955369394,-1.1580941980621,0.174978958140777,-6.61847693212558,3.62918525803497e-11,3.7077775993387e-10
"FBXO41",1317.12587007985,1.41137384457629,0.247191907310317,5.70962803731473,1.132233518161e-08,7.39658963398901e-08
"EGR4",29.383543379815,1.95943590213051,0.509235890956252,3.84779615288122,0.000119185157870332,0.000358221270689231
"ALMS1-IT1",67.5838538393347,1.5853716589869,0.183614263182511,8.63425112792602,5.91130080184839e-18,1.89847510996989e-16
"C2orf78",0.632276840604913,2.00495786223426,0.789020597086107,2.5410716394967,0.0110513272943427,0.0216049974479301
"DGUOK-AS1",150.438561398068,1.07239074252399,0.135043192913837,7.94109439642932,2.00405080841433e-15,4.23495026305915e-14
"RP11-711M9.2",1.59172052513183,2.5973186820131,0.611269383591328,4.24905737426819,2.1467193607078e-05,7.49731285737677e-05
"FNBP1P1",127.168448743957,1.35761240184483,0.184688603218513,7.35081850307021,1.96996764636577e-13,2.98424235198433e-12
"RP11-287D1.4",13.1030939828484,1.28788519952217,0.254378197080413,5.06287572717976,4.12979073284991e-07,2.00400313379123e-06
"BOLA3",206.628260288351,1.08827081222377,0.197124676025357,5.52072340290764,3.37606858226666e-08,2.01121021511492e-07
"RP11-287D1.2",2.15597323747988,1.21426696814551,0.416766025750685,2.91354595413184,0.003573492371636,0.00784327277883256
"MTHFD2",2134.54775050642,1.22537018749153,0.213723157663684,5.73344601907754,9.8410396341558e-09,6.50522063613405e-08
"KRT18P26",27.9657022906343,2.06316751612391,0.364810882332453,5.65544400137644,1.55443905777464e-08,9.88241028698067e-08
"HMGA1P8",11.9702859716552,1.47238965178466,0.318232527624465,4.62677295365033,3.71407284722907e-06,1.49855391211294e-05
"RTKN",3087.43456025669,1.32795497619119,0.164064674945892,8.09409445774443,5.76919096987646e-16,1.34236010491999e-14
"RP11-523H20.3",45.2968442986102,1.72278297207531,0.292908569974614,5.88164071889265,4.06219369900156e-09,2.88988479091798e-08
"PCGF1",584.198080431017,1.00535371839652,0.114193986143861,8.80391124213823,1.32128896476875e-18,4.64557985194886e-17
"TLX2",16.3503318310037,3.04499935944235,0.46243858224739,6.58465680922223,4.55937301900296e-11,4.56175463884156e-10
"DQX1",32.6462129096356,3.24732468127876,0.40246975266899,8.06849374330376,7.11707150899204e-16,1.6400431626953e-14
"AUP1",5128.08522623309,1.14766805880717,0.127550788454404,8.9977339435846,2.30424419215227e-19,9.16434660641291e-18
"DOK1",663.706506837704,-1.13180652415198,0.226195014292721,-5.00367582234725,5.62473162201374e-07,2.6583130055283e-06
"AC005033.6",0.653748565080495,1.83663870527577,0.764654905009951,2.40191842521676,0.0163093449428002,0.0305592808963056
"TACR1",419.236401634915,-2.26528946386293,0.347996688785548,-6.50951442029068,7.53941181149239e-11,7.26700351435816e-10
"GAPDHP57",0.58548494185425,2.12106499039016,0.839807485617987,2.52565620896954,0.0115482428852006,0.0224581736814292
"AC007099.1",2.26332534552309,1.56126472652744,0.469490906112789,3.32544189077938,0.00088278499736645,0.00221831232152039
"RP11-342K6.3",6.53575752362548,1.1732815264544,0.250425635289927,4.68514944604634,2.79755731119953e-06,1.15693092535443e-05
"RN7SKP203",19.9258695329632,1.82366022259094,0.420712059634572,4.33469918636267,1.45959575559416e-05,5.27015101467549e-05
"AC012494.1",12.1417250561734,6.61793366609336,1.01672622297141,6.50906164960738,7.56216852413644e-11,7.28307401002159e-10
"CYCSP6",2.38930887477957,4.55267744992904,0.96765930761926,4.70483507375135,2.54071261594965e-06,1.05912791516278e-05
"RP11-601H16.1",1.17730822799806,3.52619579936589,0.998203333535559,3.53254260018986,0.000411583907565903,0.00110673267148435
"AC016716.1",14.4748370933924,-1.61814627433701,0.286700262055052,-5.6440348632339,1.66110414308198e-08,1.04992043151374e-07
"LRRTM1",5.49915953757399,-2.23730098519739,0.475441704180272,-4.70573146092603,2.52957317827288e-06,1.05485162101887e-05
"AC105342.1",1.65163792210379,1.87009332131428,0.533967634985225,3.50225968539465,0.000461329739948471,0.00122835712841595
"DUXAP1",0.779611860717684,-1.15755526641055,0.468433893598519,-2.47111765871206,0.0134691495192415,0.0257565682172789
"TMSB10",11698.9589712822,1.86110957944378,0.199249424515811,9.34060203168165,9.57878962872436e-21,4.65193043987288e-19
"LINC01964",1.47441768576133,1.65428841671345,0.523757474850843,3.15850082556734,0.00158582860193262,0.00376841856997388
"TCF7L1-IT1",11.6417501676276,1.02747706381701,0.270533378474513,3.79796781310596,0.000145887261852673,0.000430399330528941
"RNU6-674P",3.21705849510553,1.23220587691848,0.337976546182064,3.64583250180535,0.000266527544892873,0.000745178460162037
"AC093162.3",26.4491095021413,2.23349009079469,0.382695299552228,5.83620988658073,5.34016190927295e-09,3.71911621682185e-08
"TGOLN2",6950.7591491554,-1.04487778372748,0.1665223933409,-6.27469833194406,3.50312828186336e-10,3.0171949067003e-09
"Y_RNA.434",0.539517189495066,1.33784083765218,0.595156705834152,2.24787996932187,0.0245838447644355,0.0439564395110337
"RETSAT",5878.19302424818,-2.84507638355178,0.265518808836253,-10.7151594872752,8.64082015930857e-27,9.22801979628876e-25
"RP11-717A5.1",1.46649465613669,1.89690060326192,0.462937209014742,4.09753324278912,4.17576214791333e-05,0.000137748946302583
"Y_RNA.435",5.58971867371497,1.34885113621812,0.297441416906072,4.53484639176551,5.76454233383654e-06,2.23763869695009e-05
"CAPG",5540.54730160446,1.18648220497886,0.241491767712988,4.91313727260877,8.96304752958836e-07,4.0728366953344e-06
"SH2D6",19.1728234556966,1.54941285966694,0.379468966593412,4.0831082277331,4.44373146639921e-05,0.000145635535739187
"RPSAP22",1.04787955547465,1.26171299271239,0.525782656164605,2.39968545542398,0.0164091653239955,0.0307210728990705
"RN7SL126P",0.632715413667821,1.73657983987714,0.617597493871741,2.81183109890951,0.00492603626779904,0.0104715993378122
"SFTPB",11.3003214288089,1.59196455617252,0.277780761770169,5.73101083756721,9.9833887033534e-09,6.58975339063843e-08
"MIR6071",0.787249373319272,-2.54476095865376,0.902540072982486,-2.81955453816525,0.0048090358055031,0.010254293963865
"ATOH8",740.577386074713,-4.24223208995168,0.391428317865415,-10.8378262285313,2.2781994427923e-27,2.62239375764685e-25
"AC105053.3",3.61185835770327,-3.0318249110954,0.402726801683053,-7.52824221885647,5.14279262276058e-14,8.55970193746577e-13
"REEP1",157.868385567153,-1.01070005775018,0.309760998833554,-3.2628383223069,0.00110302427214031,0.00271419924313663
"RNU6-640P",0.981059857963255,1.42700664910915,0.572049566770065,2.49455070330073,0.0126116706956547,0.0242974662897549
"NDUFB4P5",0.671539446558839,2.01163255788252,0.719254074780186,2.79683164603177,0.00516064162581935,0.0109203819988669
"RGPD1",150.315392166776,1.10379236757393,0.318979396352038,3.46038766201607,0.000539398242740248,0.00141707822755345
"RP11-1252D15.1",15.1544381120583,-1.17181628033724,0.181698783168803,-6.44922469980768,1.12423776631076e-10,1.0483763474156e-09
"MIR4771-1",3.73645258238381,1.92092577325355,0.385372282735224,4.98459764573507,6.20908832563978e-07,2.90859900865613e-06
"LINC01955",2.63328187077273,3.50248368208534,0.643887095852591,5.43959291100187,5.34024538452754e-08,3.06512338475255e-07
"RP11-223J6.1",0.772254924746927,1.72448698710411,0.661275477979341,2.607819349923,0.00911210292355804,0.0181881220714705
"IGKV3OR2-268",10.1726639189987,1.43336855203161,0.585315337499187,2.44888261113369,0.0143300142763883,0.0272471701725243
"LINC01943",72.3377858825725,1.60817557679715,0.173140593123888,9.28826422378285,1.56824871961965e-20,7.44257581159436e-19
"RP11-1399P15.1",14.6245155377128,2.18965572664189,0.293910199834857,7.45008416813099,9.32807016420572e-14,1.4995118034881e-12
"CYTOR",389.441471228606,1.59382424559479,0.182494457013101,8.7335487974869,2.468041697997e-18,8.33442713036577e-17
"MIR4435-1",3.03522568015209,1.82709453743702,0.390672526163527,4.67679300456422,2.9139613134806e-06,1.20154169892378e-05
"AC133965.1",84.451710908943,3.41639972607936,0.353305431536795,9.66981942852912,4.05092195918836e-22,2.36847860825073e-20
"PLGLB2",106.175987063955,1.24988651022587,0.263475491182545,4.74384355302293,2.09700824741217e-06,8.88630441834794e-06
"MTATP8P2",35.9261140433075,1.18051737744668,0.338620617560861,3.48625368989678,0.00048983623774382,0.00129812431481337
"SMYD1",319.789286413014,-4.25753342760832,0.540625219080156,-7.87520314877703,3.40189654645958e-15,6.9645068887224e-14
"FOXI3",21.5368177854929,1.88608047374008,0.575163341533881,3.27920842227212,0.00104098722298911,0.00257624027974747
"TEX37",0.81389655631386,2.54305850652936,0.694562723997825,3.66138063369108,0.000250859734296874,0.00070499550306977
"ANKRD36BP2",372.089488101292,2.59041705029299,0.285335907305052,9.07848253225131,1.10099068044482e-19,4.59642011622496e-18
"IGKC",32801.1307659934,1.35909653624665,0.513903390486653,2.64465376451324,0.00817745433549475,0.016506930311743
"IGKJ5",180.511725170421,1.40384865824315,0.542760191752354,2.58649893558089,0.00969564698617313,0.0192374266981396
"IGKJ4",504.297985630471,1.39833554648733,0.537736316154787,2.60041121359714,0.00931121101411656,0.0185492091114104
"IGKJ3",175.18321232828,1.30271746071122,0.551604728794336,2.36168653513653,0.0181920172234135,0.0336979128367629
"IGKJ2",403.017043233964,1.45812963351594,0.532502373850647,2.73825940525272,0.00617653355281312,0.0128453120163499
"AC096579.15",407.130262331815,1.44673084878537,0.525462709507884,2.75325122526827,0.00590065968594467,0.012325107483597
"IGKJ1",609.765025984565,1.41636908353245,0.5470750440188,2.58898500126754,0.00962592870541738,0.0191173155845428
"IGKV4-1",1437.17999570064,1.85263111875805,0.574725929139771,3.22350362986233,0.00126632693575121,0.00307183714885749
"IGKV3-11.1",904.354501360875,1.3801772612794,0.548998540180711,2.51399076730713,0.0119373558967206,0.0231266046492076
"IGKV3-15.1",977.304468093842,1.56762580169282,0.547827615039028,2.86153117998832,0.00421600031668195,0.00910244714208554
"IGKV3-20.1",2045.38767447206,1.50786829359386,0.541803109094603,2.78305581544859,0.00538495413401867,0.0113424179074287
"IGKV1-33.1",446.774816927289,1.39207677560035,0.590306832836142,2.3582257533969,0.0183625221523601,0.0339861384224553
"IGKV1-39.1",845.178456768386,1.44745173503103,0.549687787102295,2.63322520345839,0.00845782461626171,0.0170147851846277
"IGKV1D-39",472.066837977034,1.56879556666848,0.565153178709401,2.77587674593112,0.00550530745366328,0.0115745366797799
"IGKV3D-15",136.812426129091,1.35698072753828,0.529845247175274,2.56108879861177,0.010434468215892,0.0205331844545898
"IGKV3D-7.1",28.3949821598588,1.26947715787531,0.571435959924393,2.22155630185275,0.0263133058015414,0.0467051912041964
"CH17-132F21.5.2",1.81679087086362,-1.22083642183539,0.372919354525431,-3.27372770284074,0.00106138836752219,0.00262158054256977
"AC116050.1",42.1590613825149,1.27705270524545,0.393141908604728,3.24832503809565,0.00116086577219158,0.00284177994485935
"RP11-407P15.1",11.5160120646696,-1.04262750482418,0.355144702257484,-2.93578222678445,0.00332707804423884,0.00735502202799394
"RP11-407P15.2",49.1205984927108,-5.21384548103932,0.507085156401868,-10.2819919203222,8.49534127959547e-25,7.08709786016427e-23
"CNN2P8",1.63907650850636,-1.51137485355402,0.474866697301407,-3.18273499098362,0.00145891076686312,0.00349125147782311
"CYP4F32P",1.33529710562777,1.22697650487998,0.554726717843494,2.21185759656551,0.0269765059432677,0.0477337220860755
